"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","html-button-response","25","1265286","0.0-6.0-7.1","9956","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","26","1267001","0.0-6.0-8.1","1715","","[{""page_index"":0,""viewing_time"":1715}]","","","","","","",""
"","","","","","html-button-response","27","1278194","0.0-6.0-9.1","11191","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","28","1284294","0.0-6.0-10.1","6099","","[{""page_index"":0,""viewing_time"":6098}]","","","","","","",""
"","","","","","instructions","29","1295467","0.0-6.0-0.2","11172","","[{""page_index"":0,""viewing_time"":11172}]","","","","","","",""
"","","","","","instructions","30","1318346","0.0-6.0-1.2","22880","","[{""page_index"":0,""viewing_time"":9355},{""page_index"":1,""viewing_time"":2760},{""page_index"":2,""viewing_time"":3593},{""page_index"":3,""viewing_time"":3556},{""page_index"":4,""viewing_time"":3616}]","","","","","","",""
"","","","","","survey-text","31","1323960","0.0-6.0-2.2","5601","{""Q0"":""2""}","","","","","","","",""
"","","","","","instructions","32","1336608","0.0-6.0-3.2","12647","","[{""page_index"":0,""viewing_time"":12647}]","","","","","","",""
"","","","","","KiN_response","33","1354336","0.0-6.0-4.2","","alittle","","activity","big","failed","[""alot"",""alittle""]","right","",""
"","","","","","instructions","34","1378246","0.0-6.0-5.2","23892","","[{""page_index"":0,""viewing_time"":4948},{""page_index"":1,""viewing_time"":3260},{""page_index"":2,""viewing_time"":4053},{""page_index"":3,""viewing_time"":5044},{""page_index"":4,""viewing_time"":6587}]","","","","","","",""
"","","","","","KiN_response","35","1388208","0.0-6.0-6.2","","If I clean my room, can I play five more rounds of games?","","activity","big","failed","[""If I clean my room, can I play five more rounds of games?"",""Can I play five more rounds of games?""]","left","",""
"","","","","","html-button-response","36","1396861","0.0-6.0-7.2","8651","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","37","1401057","0.0-6.0-8.2","4195","","[{""page_index"":0,""viewing_time"":4195}]","","","","","","",""
"","","","","","html-button-response","38","1411039","0.0-6.0-9.2","9980","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","39","1416674","0.0-6.0-10.2","5635","","[{""page_index"":0,""viewing_time"":5634}]","","","","","","",""
"","","","","","instructions","40","1422606","0.0-6.0-0.3","5931","","[{""page_index"":0,""viewing_time"":5931}]","","","","","","",""
"","","","","","instructions","41","1435090","0.0-6.0-1.3","12484","","[{""page_index"":0,""viewing_time"":6535},{""page_index"":1,""viewing_time"":3418},{""page_index"":2,""viewing_time"":2531}]","","","","","","",""
"","","","","","survey-text","42","1453705","0.0-6.0-2.3","18607","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","43","1461427","0.0-6.0-3.3","7722","","[{""page_index"":0,""viewing_time"":7721}]","","","","","","",""
"","","","","","KiN_response","44","1470380","0.0-6.0-4.3","","alittle","","toy","small","failed","[""alot"",""alittle""]","right","",""
"","","","","","instructions","45","1487668","0.0-6.0-5.3","17288","","[{""page_index"":0,""viewing_time"":2603},{""page_index"":1,""viewing_time"":2399},{""page_index"":2,""viewing_time"":3234},{""page_index"":3,""viewing_time"":5583},{""page_index"":4,""viewing_time"":3468}]","","","","","","",""
"","","","","","KiN_response","46","1503085","0.0-6.0-6.3","","If I share my toys, can I get one more toy?","","toy","small","failed","[""If I share my toys, can I get one more toy?"",""Can I get one more toy?""]","left","",""
"","","","","","html-button-response","47","1511908","0.0-6.0-7.3","8821","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","48","1513617","0.0-6.0-8.3","1708","","[{""page_index"":0,""viewing_time"":1708}]","","","","","","",""
"","","","","","html-button-response","49","1521364","0.0-6.0-9.3","7744","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","50","1524374","0.0-6.0-10.3","3009","","[{""page_index"":0,""viewing_time"":3009}]","","","","","","",""
