"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","KiN_response","24","302673","0.0-6.0-6.1","","If I clean my room, can I play five more rounds of games?","","activity","big","none","[""If I clean my room, can I play five more rounds of games?"",""Can I play five more rounds of games?""]","left","",""
"","","","","","html-button-response","25","319024","0.0-6.0-7.1","16349","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","26","320323","0.0-6.0-8.1","1299","","[{""page_index"":0,""viewing_time"":1299}]","","","","","","",""
"","","","","","html-button-response","27","333990","0.0-6.0-9.1","13666","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","28","337256","0.0-6.0-10.1","3266","","[{""page_index"":0,""viewing_time"":3265}]","","","","","","",""
"","","","","","instructions","29","345989","0.0-6.0-0.2","8732","","[{""page_index"":0,""viewing_time"":8732}]","","","","","","",""
"","","","","","instructions","30","367206","0.0-6.0-1.2","21216","","[{""page_index"":0,""viewing_time"":10116},{""page_index"":1,""viewing_time"":7301},{""page_index"":2,""viewing_time"":3799}]","","","","","","",""
"","","","","","survey-text","31","376740","0.0-6.0-2.2","9532","{""Q0"":""9""}","","","","","","","",""
"","","","","","instructions","32","382506","0.0-6.0-3.2","5765","","[{""page_index"":0,""viewing_time"":5765}]","","","","","","",""
"","","","","","KiN_response","33","403655","0.0-6.0-4.2","","alot","","bedtime","small","none","[""alot"",""alittle""]","left","",""
"","","","","","instructions","34","410255","0.0-6.0-5.2","6599","","[{""page_index"":0,""viewing_time"":2816},{""page_index"":1,""viewing_time"":3783}]","","","","","","",""
"","","","","","KiN_response","35","425572","0.0-6.0-6.2","","If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?","","bedtime","small","none","[""Can I stay up for 10 more minutes after bedtime?"",""If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?""]","right","",""
"","","","","","html-button-response","36","442089","0.0-6.0-7.2","16515","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","37","443372","0.0-6.0-8.2","1282","","[{""page_index"":0,""viewing_time"":1282}]","","","","","","",""
"","","","","","html-button-response","38","462889","0.0-6.0-9.2","19515","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","39","467455","0.0-6.0-10.2","4565","","[{""page_index"":0,""viewing_time"":4565}]","","","","","","",""
"","","","","","instructions","40","474071","0.0-6.0-0.3","6616","","[{""page_index"":0,""viewing_time"":6616}]","","","","","","",""
"","","","","","instructions","41","488804","0.0-6.0-1.3","14733","","[{""page_index"":0,""viewing_time"":8566},{""page_index"":1,""viewing_time"":3167},{""page_index"":2,""viewing_time"":3000}]","","","","","","",""
"","","","","","survey-text","42","493588","0.0-6.0-2.3","4782","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","43","503104","0.0-6.0-3.3","9515","","[{""page_index"":0,""viewing_time"":9515}]","","","","","","",""
"","","","","","KiN_response","44","515970","0.0-6.0-4.3","","alot","","toy","small","failed","[""alittle"",""alot""]","right","",""
"","","","","","instructions","45","534637","0.0-6.0-5.3","18667","","[{""page_index"":0,""viewing_time"":2917},{""page_index"":1,""viewing_time"":2783},{""page_index"":2,""viewing_time"":4517},{""page_index"":3,""viewing_time"":4683},{""page_index"":4,""viewing_time"":3767}]","","","","","","",""
"","","","","","KiN_response","46","544720","0.0-6.0-6.3","","If I share my toys, can I get one more toy?","","toy","small","failed","[""If I share my toys, can I get one more toy?"",""Can I get one more toy?""]","left","",""
"","","","","","html-button-response","47","554670","0.0-6.0-7.3","9949","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","48","555804","0.0-6.0-8.3","1133","","[{""page_index"":0,""viewing_time"":1132}]","","","","","","",""
"","","","","","html-button-response","49","565887","0.0-6.0-9.3","10082","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","50","566886","0.0-6.0-10.3","999","","[{""page_index"":0,""viewing_time"":999}]","","","","","","",""
