"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","23","2329559","0.0-6.0-5.1","20713","","[{""page_index"":0,""viewing_time"":4895},{""page_index"":1,""viewing_time"":2835},{""page_index"":2,""viewing_time"":5036},{""page_index"":3,""viewing_time"":4044},{""page_index"":4,""viewing_time"":3903}]","","","","","","",""
"","","","","","KiN_response","24","2343040","0.0-6.0-6.1","","If I share my toys, can I get five more toys?","","toy","big","failed","[""Can I get five more toys?"",""If I share my toys, can I get five more toys?""]","right","",""
"","","","","","html-button-response","25","2353155","0.0-6.0-7.1","10112","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","26","2354746","0.0-6.0-8.1","1588","","[{""page_index"":0,""viewing_time"":1588}]","","","","","","",""
"","","","","","html-button-response","27","2366480","0.0-6.0-9.1","11733","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","28","2370249","0.0-6.0-10.1","3766","","[{""page_index"":0,""viewing_time"":3766}]","","","","","","",""
"","","","","","instructions","29","2374503","0.0-6.0-0.2","4253","","[{""page_index"":0,""viewing_time"":4253}]","","","","","","",""
"","","","","","instructions","30","2405319","0.0-6.0-1.2","30817","","[{""page_index"":0,""viewing_time"":8360},{""page_index"":1,""viewing_time"":5020},{""page_index"":2,""viewing_time"":3252},{""page_index"":3,""viewing_time"":10108},{""page_index"":4,""viewing_time"":4077}]","","","","","","",""
"","","","","","survey-text","31","2415802","0.0-6.0-2.2","10466","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","32","2421003","0.0-6.0-3.2","5200","","[{""page_index"":0,""viewing_time"":5200}]","","","","","","",""
"","","","","","KiN_response","33","2440713","0.0-6.0-4.2","","alot","","food","big","none","[""alot"",""alittle""]","left","",""
"","","","","","instructions","34","2448369","0.0-6.0-5.2","7654","","[{""page_index"":0,""viewing_time"":4060},{""page_index"":1,""viewing_time"":3593}]","","","","","","",""
"","","","","","KiN_response","35","2462860","0.0-6.0-6.2","","If I brush my teeth, can I have ten more candies?","","food","big","none","[""Can I have ten more candies?"",""If I brush my teeth, can I have ten more candies?""]","right","",""
"","","","","","html-button-response","36","2473023","0.0-6.0-7.2","10160","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","37","2474108","0.0-6.0-8.2","1085","","[{""page_index"":0,""viewing_time"":1085}]","","","","","","",""
"","","","","","html-button-response","38","2483924","0.0-6.0-9.2","9813","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","39","2486516","0.0-6.0-10.2","2589","","[{""page_index"":0,""viewing_time"":2589}]","","","","","","",""
"","","","","","instructions","40","2492344","0.0-6.0-0.3","5827","","[{""page_index"":0,""viewing_time"":5827}]","","","","","","",""
"","","","","","instructions","41","2515066","0.0-6.0-1.3","22722","","[{""page_index"":0,""viewing_time"":7529},{""page_index"":1,""viewing_time"":3586},{""page_index"":2,""viewing_time"":3795},{""page_index"":3,""viewing_time"":3608},{""page_index"":4,""viewing_time"":4204}]","","","","","","",""
"","","","","","survey-text","42","2522255","0.0-6.0-2.3","7177","{""Q0"":""2""}","","","","","","","",""
"","","","","","instructions","43","2528255","0.0-6.0-3.3","5999","","[{""page_index"":0,""viewing_time"":5999}]","","","","","","",""
"","","","","","KiN_response","44","2542781","0.0-6.0-4.3","","alot","","activity","small","failed","[""alittle"",""alot""]","right","",""
"","","","","","instructions","45","2568680","0.0-6.0-5.3","25899","","[{""page_index"":0,""viewing_time"":4635},{""page_index"":1,""viewing_time"":3302},{""page_index"":2,""viewing_time"":4647},{""page_index"":3,""viewing_time"":8302},{""page_index"":4,""viewing_time"":5012}]","","","","","","",""
"","","","","","KiN_response","46","2580568","0.0-6.0-6.3","","If I clean my room, can I play one more round of game?","","activity","small","failed","[""If I clean my room, can I play one more round of game?"",""Can I play one more round of game?""]","left","",""
"","","","","","html-button-response","47","2592752","0.0-6.0-7.3","12181","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","48","2594285","0.0-6.0-8.3","1532","","[{""page_index"":0,""viewing_time"":1532}]","","","","","","",""
"","","","","","html-button-response","49","2602600","0.0-6.0-9.3","8314","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","50","2604980","0.0-6.0-10.3","2379","","[{""page_index"":0,""viewing_time"":2376}]","","","","","","",""
