"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","40","1772081","0.0-6.0-0.3","607","","[{""page_index"":0,""viewing_time"":607}]","","","","","","",""
"","","","","","instructions","41","1796446","0.0-6.0-1.3","24365","","[{""page_index"":0,""viewing_time"":10263},{""page_index"":1,""viewing_time"":3138},{""page_index"":2,""viewing_time"":3852},{""page_index"":3,""viewing_time"":3708},{""page_index"":4,""viewing_time"":3404}]","","","","","","",""
"","","","","","survey-text","42","1804499","0.0-6.0-2.3","8036","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","43","1808803","0.0-6.0-3.3","4303","","[{""page_index"":0,""viewing_time"":4303}]","","","","","","",""
"","","","","","KiN_response","44","1822790","0.0-6.0-4.3","","alot","","food","big","none","[""alittle"",""alot""]","right","",""
"","","","","","instructions","45","1832333","0.0-6.0-5.3","9542","","[{""page_index"":0,""viewing_time"":4955},{""page_index"":1,""viewing_time"":4586}]","","","","","","",""
"","","","","","KiN_response","46","1856731","0.0-6.0-6.3","","Can I have ten more candies?","","food","big","none","[""Can I have ten more candies?"",""If I brush my teeth, can I have ten more candies?""]","left","",""
"","","","","","html-button-response","47","1864843","0.0-6.0-7.3","8099","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","48","1866152","0.0-6.0-8.3","1308","","[{""page_index"":0,""viewing_time"":1307}]","","","","","","",""
"","","","","","html-button-response","49","1874120","0.0-6.0-9.3","7961","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","50","1885588","0.0-6.0-10.3","11468","","[{""page_index"":0,""viewing_time"":11468}]","","","","","","",""
