"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","23","289384","0.0-6.0-5.1","7700","","[{""page_index"":0,""viewing_time"":3216},{""page_index"":1,""viewing_time"":4484}]","","","","","","",""
"","","","","","KiN_response","24","305550","0.0-6.0-6.1","","If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?","","bedtime","big","none","[""If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?"",""Can I stay up for 1 more hour after bedtime?""]","left","",""
"","","","","","html-button-response","25","323785","0.0-6.0-7.1","18233","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","26","324667","0.0-6.0-8.1","882","","[{""page_index"":0,""viewing_time"":881}]","","","","","","",""
"","","","","","html-button-response","27","340168","0.0-6.0-9.1","15499","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","28","343168","0.0-6.0-10.1","2999","","[{""page_index"":0,""viewing_time"":2999}]","","","","","","",""
"","","","","","instructions","29","348817","0.0-6.0-0.2","5648","","[{""page_index"":0,""viewing_time"":5648}]","","","","","","",""
"","","","","","instructions","30","362868","0.0-6.0-1.2","14050","","[{""page_index"":0,""viewing_time"":7500},{""page_index"":1,""viewing_time"":3384},{""page_index"":2,""viewing_time"":3166}]","","","","","","",""
"","","","","","survey-text","31","372468","0.0-6.0-2.2","9598","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","32","376917","0.0-6.0-3.2","4448","","[{""page_index"":0,""viewing_time"":4448}]","","","","","","",""
"","","","","","KiN_response","33","389800","0.0-6.0-4.2","","alot","","toy","small","failed","[""alittle"",""alot""]","right","",""
"","","","","","instructions","34","407167","0.0-6.0-5.2","17366","","[{""page_index"":0,""viewing_time"":2433},{""page_index"":1,""viewing_time"":2550},{""page_index"":2,""viewing_time"":4033},{""page_index"":3,""viewing_time"":4383},{""page_index"":4,""viewing_time"":3966}]","","","","","","",""
"","","","","","KiN_response","35","419784","0.0-6.0-6.2","","Can I get one more toy?","","toy","small","failed","[""If I share my toys, can I get one more toy?"",""Can I get one more toy?""]","right","",""
"","","","","","html-button-response","36","434668","0.0-6.0-7.2","14882","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","37","435618","0.0-6.0-8.2","950","","[{""page_index"":0,""viewing_time"":949}]","","","","","","",""
"","","","","","html-button-response","38","448985","0.0-6.0-9.2","13365","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","39","451551","0.0-6.0-10.2","2566","","[{""page_index"":0,""viewing_time"":2566}]","","","","","","",""
"","","","","","instructions","40","457100","0.0-6.0-0.3","5549","","[{""page_index"":0,""viewing_time"":5548}]","","","","","","",""
"","","","","","instructions","41","479050","0.0-6.0-1.3","21949","","[{""page_index"":0,""viewing_time"":8783},{""page_index"":1,""viewing_time"":2933},{""page_index"":2,""viewing_time"":3250},{""page_index"":3,""viewing_time"":2833},{""page_index"":4,""viewing_time"":4150}]","","","","","","",""
"","","","","","survey-text","42","490368","0.0-6.0-2.3","11316","{""Q0"":""6""}","","","","","","","",""
"","","","","","instructions","43","496784","0.0-6.0-3.3","6416","","[{""page_index"":0,""viewing_time"":6416}]","","","","","","",""
"","","","","","KiN_response","44","507251","0.0-6.0-4.3","","alot","","activity","big","failed","[""alot"",""alittle""]","left","",""
"","","","","","instructions","45","528000","0.0-6.0-5.3","20749","","[{""page_index"":0,""viewing_time"":3349},{""page_index"":1,""viewing_time"":2450},{""page_index"":2,""viewing_time"":4833},{""page_index"":3,""viewing_time"":5333},{""page_index"":4,""viewing_time"":4783}]","","","","","","",""
"","","","","","KiN_response","46","541734","0.0-6.0-6.3","","If I clean my room, can I play five more rounds of games?","","activity","big","failed","[""Can I play five more rounds of games?"",""If I clean my room, can I play five more rounds of games?""]","right","",""
"","","","","","html-button-response","47","556103","0.0-6.0-7.3","14367","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","48","556868","0.0-6.0-8.3","764","","[{""page_index"":0,""viewing_time"":764}]","","","","","","",""
"","","","","","html-button-response","49","572484","0.0-6.0-9.3","15615","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","50","577618","0.0-6.0-10.3","5133","","[{""page_index"":0,""viewing_time"":5133}]","","","","","","",""
