"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","html-button-response","27","261984","0.0-6.0-9.1","5445","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","28","272012","0.0-6.0-10.1","10028","","[{""page_index"":0,""viewing_time"":10028}]","","","","","","",""
"","","","","","instructions","29","278449","0.0-6.0-0.2","6437","","[{""page_index"":0,""viewing_time"":6436}]","","","","","","",""
"","","","","","instructions","30","295993","0.0-6.0-1.2","17544","","[{""page_index"":0,""viewing_time"":6903},{""page_index"":1,""viewing_time"":2910},{""page_index"":2,""viewing_time"":2483},{""page_index"":3,""viewing_time"":1410},{""page_index"":4,""viewing_time"":3837}]","","","","","","",""
"","","","","","survey-text","31","309689","0.0-6.0-2.2","13685","{""Q0"":""4""}","","","","","","","",""
"","","","","","instructions","32","316771","0.0-6.0-3.2","7082","","[{""page_index"":0,""viewing_time"":7082}]","","","","","","",""
"","","","","","KiN_response","33","334132","0.0-6.0-4.2","","alittle","","activity","small","failed","[""alittle"",""alot""]","left","",""
"","","","","","instructions","34","351660","0.0-6.0-5.2","17528","","[{""page_index"":0,""viewing_time"":3037},{""page_index"":1,""viewing_time"":2406},{""page_index"":2,""viewing_time"":2686},{""page_index"":3,""viewing_time"":5169},{""page_index"":4,""viewing_time"":4230}]","","","","","","",""
"","","","","","KiN_response","35","360388","0.0-6.0-6.2","","If I clean my room, can I play one more round of game?","","activity","small","failed","[""If I clean my room, can I play one more round of game?"",""Can I play one more round of game?""]","left","",""
"","","","","","html-button-response","36","366508","0.0-6.0-7.2","6117","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","37","368701","0.0-6.0-8.2","2192","","[{""page_index"":0,""viewing_time"":2192}]","","","","","","",""
"","","","","","html-button-response","38","375894","0.0-6.0-9.2","7192","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","39","380875","0.0-6.0-10.2","4980","","[{""page_index"":0,""viewing_time"":4980}]","","","","","","",""
"","","","","","instructions","40","385461","0.0-6.0-0.3","4585","","[{""page_index"":0,""viewing_time"":4585}]","","","","","","",""
"","","","","","instructions","41","403355","0.0-6.0-1.3","17894","","[{""page_index"":0,""viewing_time"":6821},{""page_index"":1,""viewing_time"":2575},{""page_index"":2,""viewing_time"":2275},{""page_index"":3,""viewing_time"":3295},{""page_index"":4,""viewing_time"":2927}]","","","","","","",""
"","","","","","survey-text","42","406682","0.0-6.0-2.3","3315","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","43","412227","0.0-6.0-3.3","5543","","[{""page_index"":0,""viewing_time"":5543}]","","","","","","",""
"","","","","","KiN_response","44","420208","0.0-6.0-4.3","","alot","","food","big","none","[""alittle"",""alot""]","right","",""
"","","","","","instructions","45","426044","0.0-6.0-5.3","5836","","[{""page_index"":0,""viewing_time"":2325},{""page_index"":1,""viewing_time"":3511}]","","","","","","",""
"","","","","","KiN_response","46","433196","0.0-6.0-6.3","","If I brush my teeth, can I have ten more candies?","","food","big","none","[""If I brush my teeth, can I have ten more candies?"",""Can I have ten more candies?""]","left","",""
"","","","","","html-button-response","47","439584","0.0-6.0-7.3","6386","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","48","442210","0.0-6.0-8.3","2625","","[{""page_index"":0,""viewing_time"":2625}]","","","","","","",""
"","","","","","html-button-response","49","449170","0.0-6.0-9.3","6958","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","50","451686","0.0-6.0-10.3","2515","","[{""page_index"":0,""viewing_time"":2515}]","","","","","","",""
