"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","15","201008","0.0-6.0-8.0","1768","","[{""page_index"":0,""viewing_time"":1768}]","","","","","","",""
"","","","","","html-button-response","16","209530","0.0-6.0-9.0","8520","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","17","215063","0.0-6.0-10.0","5531","","[{""page_index"":0,""viewing_time"":5531}]","","","","","","",""
"","","","","","instructions","18","215758","0.0-6.0-0.1","694","","[{""page_index"":0,""viewing_time"":694}]","","","","","","",""
"","","","","","instructions","19","237163","0.0-6.0-1.1","21404","","[{""page_index"":0,""viewing_time"":12181},{""page_index"":1,""viewing_time"":5954},{""page_index"":2,""viewing_time"":3269}]","","","","","","",""
"","","","","","survey-text","20","247968","0.0-6.0-2.1","10793","{""Q0"":""9""}","","","","","","","",""
"","","","","","instructions","21","252923","0.0-6.0-3.1","4954","","[{""page_index"":0,""viewing_time"":4954}]","","","","","","",""
"","","","","","KiN_response","22","260811","0.0-6.0-4.1","","alot","","bedtime","big","failed","[""alot"",""alittle""]","left","",""
"","","","","","instructions","23","284042","0.0-6.0-5.1","23230","","[{""page_index"":0,""viewing_time"":4381},{""page_index"":1,""viewing_time"":2713},{""page_index"":2,""viewing_time"":6321},{""page_index"":3,""viewing_time"":4445},{""page_index"":4,""viewing_time"":5370}]","","","","","","",""
"","","","","","KiN_response","24","296426","0.0-6.0-6.1","","Can I stay up for 1 more hour after bedtime?","","bedtime","big","failed","[""If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?"",""Can I stay up for 1 more hour after bedtime?""]","right","",""
"","","","","","html-button-response","25","308148","0.0-6.0-7.1","11722","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","26","309690","0.0-6.0-8.1","1541","","[{""page_index"":0,""viewing_time"":1541}]","","","","","","",""
"","","","","","html-button-response","27","321213","0.0-6.0-9.1","11521","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","28","327237","0.0-6.0-10.1","6024","","[{""page_index"":0,""viewing_time"":6023}]","","","","","","",""
"","","","","","instructions","29","327830","0.0-6.0-0.2","591","","[{""page_index"":0,""viewing_time"":591}]","","","","","","",""
"","","","","","instructions","30","354607","0.0-6.0-1.2","26778","","[{""page_index"":0,""viewing_time"":8918},{""page_index"":1,""viewing_time"":1984},{""page_index"":0,""viewing_time"":1443},{""page_index"":1,""viewing_time"":4198},{""page_index"":2,""viewing_time"":2815},{""page_index"":3,""viewing_time"":3685},{""page_index"":4,""viewing_time"":3734}]","","","","","","",""
"","","","","","survey-text","31","362436","0.0-6.0-2.2","7821","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","32","366783","0.0-6.0-3.2","4347","","[{""page_index"":0,""viewing_time"":4347}]","","","","","","",""
"","","","","","KiN_response","33","379254","0.0-6.0-4.2","","alittle","","food","small","failed","[""alittle"",""alot""]","left","",""
"","","","","","instructions","34","402185","0.0-6.0-5.2","22931","","[{""page_index"":0,""viewing_time"":5157},{""page_index"":1,""viewing_time"":3323},{""page_index"":2,""viewing_time"":4039},{""page_index"":3,""viewing_time"":4576},{""page_index"":4,""viewing_time"":5836}]","","","","","","",""
"","","","","","KiN_response","35","414303","0.0-6.0-6.2","","Can I have one more candy?","","food","small","failed","[""If I brush my teeth, can I have one more candy?"",""Can I have one more candy?""]","right","",""
"","","","","","html-button-response","36","424192","0.0-6.0-7.2","9886","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","37","425425","0.0-6.0-8.2","1232","","[{""page_index"":0,""viewing_time"":1232}]","","","","","","",""
"","","","","","html-button-response","38","441088","0.0-6.0-9.2","15661","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","39","447124","0.0-6.0-10.2","6036","","[{""page_index"":0,""viewing_time"":6036}]","","","","","","",""
"","","","","","instructions","40","448065","0.0-6.0-0.3","940","","[{""page_index"":0,""viewing_time"":940}]","","","","","","",""
"","","","","","instructions","41","464041","0.0-6.0-1.3","15976","","[{""page_index"":0,""viewing_time"":8947},{""page_index"":1,""viewing_time"":3791},{""page_index"":2,""viewing_time"":3238}]","","","","","","",""
"","","","","","survey-text","42","471229","0.0-6.0-2.3","7173","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","43","476558","0.0-6.0-3.3","5328","","[{""page_index"":0,""viewing_time"":5328}]","","","","","","",""
"","","","","","KiN_response","44","483770","0.0-6.0-4.3","","alittle","","toy","small","none","[""alot"",""alittle""]","right","",""
"","","","","","instructions","45","493587","0.0-6.0-5.3","9816","","[{""page_index"":0,""viewing_time"":4070},{""page_index"":1,""viewing_time"":5746}]","","","","","","",""
"","","","","","KiN_response","46","503432","0.0-6.0-6.3","","Can I get one more toy?","","toy","small","none","[""If I share my toys, can I get one more toy?"",""Can I get one more toy?""]","right","",""
"","","","","","html-button-response","47","512696","0.0-6.0-7.3","9263","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","48","514585","0.0-6.0-8.3","1888","","[{""page_index"":0,""viewing_time"":1888}]","","","","","","",""
"","","","","","html-button-response","49","524895","0.0-6.0-9.3","10310","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","50","535477","0.0-6.0-10.3","10581","","[{""page_index"":0,""viewing_time"":10581}]","","","","","","",""
