"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","18","206387","0.0-6.0-0.1","958","","[{""page_index"":0,""viewing_time"":958}]","","","","","","",""
"","","","","","instructions","19","240483","0.0-6.0-1.1","34096","","[{""page_index"":0,""viewing_time"":24469},{""page_index"":1,""viewing_time"":5715},{""page_index"":2,""viewing_time"":3912}]","","","","","","",""
"","","","","","survey-text","20","247052","0.0-6.0-2.1","6551","{""Q0"":""9""}","","","","","","","",""
"","","","","","instructions","21","252357","0.0-6.0-3.1","5304","","[{""page_index"":0,""viewing_time"":5304}]","","","","","","",""
"","","","","","KiN_response","22","270629","0.0-6.0-4.1","","alot","","bedtime","big","failed","[""alittle"",""alot""]","right","",""
"","","","","","instructions","23","294549","0.0-6.0-5.1","23919","","[{""page_index"":0,""viewing_time"":5265},{""page_index"":1,""viewing_time"":3677},{""page_index"":2,""viewing_time"":5163},{""page_index"":3,""viewing_time"":4068},{""page_index"":4,""viewing_time"":5746}]","","","","","","",""
"","","","","","KiN_response","24","315011","0.0-6.0-6.1","","Can I stay up for 1 more hour after bedtime?","","bedtime","big","failed","[""Can I stay up for 1 more hour after bedtime?"",""If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?""]","left","",""
"","","","","","html-button-response","25","322246","0.0-6.0-7.1","7232","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","26","325909","0.0-6.0-8.1","3663","","[{""page_index"":0,""viewing_time"":3663}]","","","","","","",""
"","","","","","html-button-response","27","337411","0.0-6.0-9.1","11500","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","28","353447","0.0-6.0-10.1","16036","","[{""page_index"":0,""viewing_time"":16036}]","","","","","","",""
"","","","","","instructions","29","354323","0.0-6.0-0.2","875","","[{""page_index"":0,""viewing_time"":875}]","","","","","","",""
"","","","","","instructions","30","390644","0.0-6.0-1.2","36322","","[{""page_index"":0,""viewing_time"":23150},{""page_index"":1,""viewing_time"":3588},{""page_index"":2,""viewing_time"":3305},{""page_index"":3,""viewing_time"":2852},{""page_index"":4,""viewing_time"":3427}]","","","","","","",""
"","","","","","survey-text","31","399753","0.0-6.0-2.2","9097","{""Q0"":""2""}","","","","","","","",""
"","","","","","instructions","32","409633","0.0-6.0-3.2","9879","","[{""page_index"":0,""viewing_time"":9879}]","","","","","","",""
"","","","","","KiN_response","33","418515","0.0-6.0-4.2","","alot","","activity","big","none","[""alittle"",""alot""]","right","",""
"","","","","","instructions","34","427074","0.0-6.0-5.2","8559","","[{""page_index"":0,""viewing_time"":3622},{""page_index"":1,""viewing_time"":4937}]","","","","","","",""
"","","","","","KiN_response","35","437055","0.0-6.0-6.2","","If I clean my room, can I play five more rounds of games?","","activity","big","none","[""Can I play five more rounds of games?"",""If I clean my room, can I play five more rounds of games?""]","right","",""
"","","","","","html-button-response","36","446603","0.0-6.0-7.2","9612","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","37","447946","0.0-6.0-8.2","1343","","[{""page_index"":0,""viewing_time"":1342}]","","","","","","",""
"","","","","","html-button-response","38","459536","0.0-6.0-9.2","11589","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","39","461387","0.0-6.0-10.2","1850","","[{""page_index"":0,""viewing_time"":1850}]","","","","","","",""
"","","","","","instructions","40","462522","0.0-6.0-0.3","1134","","[{""page_index"":0,""viewing_time"":1134}]","","","","","","",""
"","","","","","instructions","41","491339","0.0-6.0-1.3","28818","","[{""page_index"":0,""viewing_time"":11782},{""page_index"":1,""viewing_time"":3135},{""page_index"":2,""viewing_time"":3677},{""page_index"":3,""viewing_time"":1560},{""page_index"":2,""viewing_time"":422},{""page_index"":3,""viewing_time"":4281},{""page_index"":4,""viewing_time"":3961}]","","","","","","",""
"","","","","","survey-text","42","497571","0.0-6.0-2.3","6221","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","43","504004","0.0-6.0-3.3","6433","","[{""page_index"":0,""viewing_time"":6433}]","","","","","","",""
"","","","","","KiN_response","44","513259","0.0-6.0-4.3","","alittle","","food","small","failed","[""alot"",""alittle""]","right","",""
"","","","","","instructions","45","533738","0.0-6.0-5.3","20479","","[{""page_index"":0,""viewing_time"":3568},{""page_index"":1,""viewing_time"":3852},{""page_index"":2,""viewing_time"":4606},{""page_index"":3,""viewing_time"":4268},{""page_index"":4,""viewing_time"":4185}]","","","","","","",""
"","","","","","KiN_response","46","544594","0.0-6.0-6.3","","If I brush my teeth, can I have one more candy?","","food","small","failed","[""Can I have one more candy?"",""If I brush my teeth, can I have one more candy?""]","right","",""
"","","","","","html-button-response","47","555101","0.0-6.0-7.3","10505","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","48","558678","0.0-6.0-8.3","3576","","[{""page_index"":0,""viewing_time"":3576}]","","","","","","",""
"","","","","","html-button-response","49","569075","0.0-6.0-9.3","10395","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","50","580306","0.0-6.0-10.3","11231","","[{""page_index"":0,""viewing_time"":11231}]","","","","","","",""
