"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","30","317029","0.0-6.0-1.2","22156","","[{""page_index"":0,""viewing_time"":4592},{""page_index"":1,""viewing_time"":3730},{""page_index"":2,""viewing_time"":3376},{""page_index"":3,""viewing_time"":6145},{""page_index"":4,""viewing_time"":4312}]","","","","","","",""
"","","","","","survey-text","31","323642","0.0-6.0-2.2","6693","{""Q0"":""2""}","","","","","","","",""
"","","","","","instructions","32","331180","0.0-6.0-3.2","7538","","[{""page_index"":0,""viewing_time"":7538}]","","","","","","",""
"","","","","","KiN_response","33","344664","0.0-6.0-4.2","","alot","","activity","big","none","[""alittle"",""alot""]","right","",""
"","","","","","instructions","34","351894","0.0-6.0-5.2","7230","","[{""page_index"":0,""viewing_time"":3558},{""page_index"":1,""viewing_time"":3672}]","","","","","","",""
"","","","","","KiN_response","35","368811","0.0-6.0-6.2","","If I clean my room, can I play five more rounds of games?","","activity","big","none","[""Can I play five more rounds of games?"",""If I clean my room, can I play five more rounds of games?""]","right","",""
"","","","","","html-button-response","36","380853","0.0-6.0-7.2","12040","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","37","382086","0.0-6.0-8.2","1231","","[{""page_index"":0,""viewing_time"":1231}]","","","","","","",""
"","","","","","html-button-response","38","393041","0.0-6.0-9.2","10954","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","39","396477","0.0-6.0-10.2","3435","","[{""page_index"":0,""viewing_time"":3435}]","","","","","","",""
"","","","","","instructions","40","401588","0.0-6.0-0.3","5110","","[{""page_index"":0,""viewing_time"":5110}]","","","","","","",""
"","","","","","instructions","41","420258","0.0-6.0-1.3","18670","","[{""page_index"":0,""viewing_time"":9436},{""page_index"":1,""viewing_time"":6040},{""page_index"":2,""viewing_time"":3194}]","","","","","","",""
"","","","","","survey-text","42","425073","0.0-6.0-2.3","4800","{""Q0"":""9pm""}","","","","","","","",""
"","","","","","instructions","43","432366","0.0-6.0-3.3","7293","","[{""page_index"":0,""viewing_time"":7292}]","","","","","","",""
"","","","","","KiN_response","44","452669","0.0-6.0-4.3","","alot","","bedtime","small","none","[""alittle"",""alot""]","right","",""
"","","","","","instructions","45","459675","0.0-6.0-5.3","7006","","[{""page_index"":0,""viewing_time"":3748},{""page_index"":1,""viewing_time"":3258}]","","","","","","",""
"","","","","","KiN_response","46","476800","0.0-6.0-6.3","","If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?","","bedtime","small","none","[""Can I stay up for 10 more minutes after bedtime?"",""If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?""]","right","",""
"","","","","","html-button-response","47","492001","0.0-6.0-7.3","15199","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","48","493325","0.0-6.0-8.3","1324","","[{""page_index"":0,""viewing_time"":1324}]","","","","","","",""
"","","","","","html-button-response","49","507226","0.0-6.0-9.3","13898","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","50","509577","0.0-6.0-10.3","2350","","[{""page_index"":0,""viewing_time"":2350}]","","","","","","",""
