"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","KiN_response","33","329931","0.0-6.0-4.2","","alot","","food","small","none","[""alot"",""alittle""]","left","",""
"","","","","","instructions","34","338706","0.0-6.0-5.2","8775","","[{""page_index"":0,""viewing_time"":3844},{""page_index"":1,""viewing_time"":4931}]","","","","","","",""
"","","","","","KiN_response","35","348505","0.0-6.0-6.2","","If I brush my teeth, can I have one more candy?","","food","small","none","[""Can I have one more candy?"",""If I brush my teeth, can I have one more candy?""]","right","",""
"","","","","","html-button-response","36","364969","0.0-6.0-7.2","16463","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","37","366368","0.0-6.0-8.2","1399","","[{""page_index"":0,""viewing_time"":1399}]","","","","","","",""
"","","","","","html-button-response","38","374788","0.0-6.0-9.2","8418","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","39","377049","0.0-6.0-10.2","2261","","[{""page_index"":0,""viewing_time"":2261}]","","","","","","",""
"","","","","","instructions","40","382944","0.0-6.0-0.3","5893","","[{""page_index"":0,""viewing_time"":5893}]","","","","","","",""
"","","","","","instructions","41","405625","0.0-6.0-1.3","22681","","[{""page_index"":0,""viewing_time"":9106},{""page_index"":1,""viewing_time"":2661},{""page_index"":2,""viewing_time"":3659},{""page_index"":3,""viewing_time"":3493},{""page_index"":4,""viewing_time"":3762}]","","","","","","",""
"","","","","","survey-text","42","416029","0.0-6.0-2.3","10393","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","43","421317","0.0-6.0-3.3","5287","","[{""page_index"":0,""viewing_time"":5287}]","","","","","","",""
"","","","","","KiN_response","44","442777","0.0-6.0-4.3","","alot","","activity","small","failed","[""alittle"",""alot""]","right","",""
"","","","","","instructions","45","463092","0.0-6.0-5.3","20316","","[{""page_index"":0,""viewing_time"":4139},{""page_index"":1,""viewing_time"":2593},{""page_index"":2,""viewing_time"":4498},{""page_index"":3,""viewing_time"":4746},{""page_index"":4,""viewing_time"":4340}]","","","","","","",""
"","","","","","KiN_response","46","474504","0.0-6.0-6.3","","If I clean my room, can I play one more round of game?","","activity","small","failed","[""If I clean my room, can I play one more round of game?"",""Can I play one more round of game?""]","left","",""
"","","","","","html-button-response","47","491452","0.0-6.0-7.3","16947","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","48","493502","0.0-6.0-8.3","2050","","[{""page_index"":0,""viewing_time"":2050}]","","","","","","",""
"","","","","","html-button-response","49","502781","0.0-6.0-9.3","9276","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","50","508716","0.0-6.0-10.3","5935","","[{""page_index"":0,""viewing_time"":5935}]","","","","","","",""
