"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","19","214619","0.0-6.0-1.1","10872","","[{""page_index"":0,""viewing_time"":5662},{""page_index"":1,""viewing_time"":2667},{""page_index"":2,""viewing_time"":2543}]","","","","","","",""
"","","","","","survey-text","20","220611","0.0-6.0-2.1","5978","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","21","223941","0.0-6.0-3.1","3329","","[{""page_index"":0,""viewing_time"":3328}]","","","","","","",""
"","","","","","KiN_response","22","231954","0.0-6.0-4.1","","alittle","","toy","small","failed","[""alittle"",""alot""]","left","",""
"","","","","","instructions","23","246821","0.0-6.0-5.1","14867","","[{""page_index"":0,""viewing_time"":3443},{""page_index"":1,""viewing_time"":2393},{""page_index"":2,""viewing_time"":3444},{""page_index"":3,""viewing_time"":2485},{""page_index"":4,""viewing_time"":3102}]","","","","","","",""
"","","","","","KiN_response","24","255115","0.0-6.0-6.1","","If I share my toys, can I get one more toy?","","toy","small","failed","[""Can I get one more toy?"",""If I share my toys, can I get one more toy?""]","right","",""
"","","","","","html-button-response","25","264182","0.0-6.0-7.1","9066","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","26","265931","0.0-6.0-8.1","1748","","[{""page_index"":0,""viewing_time"":1748}]","","","","","","",""
"","","","","","html-button-response","27","273704","0.0-6.0-9.1","7771","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","28","277680","0.0-6.0-10.1","3976","","[{""page_index"":0,""viewing_time"":3976}]","","","","","","",""
"","","","","","instructions","29","280865","0.0-6.0-0.2","3184","","[{""page_index"":0,""viewing_time"":3183}]","","","","","","",""
"","","","","","instructions","30","297311","0.0-6.0-1.2","16445","","[{""page_index"":0,""viewing_time"":5444},{""page_index"":1,""viewing_time"":2836},{""page_index"":2,""viewing_time"":2178},{""page_index"":3,""viewing_time"":2817},{""page_index"":4,""viewing_time"":3170}]","","","","","","",""
"","","","","","survey-text","31","305422","0.0-6.0-2.2","8103","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","32","309733","0.0-6.0-3.2","4311","","[{""page_index"":0,""viewing_time"":4311}]","","","","","","",""
"","","","","","KiN_response","33","316981","0.0-6.0-4.2","","alot","","food","big","failed","[""alittle"",""alot""]","right","",""
"","","","","","instructions","34","331504","0.0-6.0-5.2","14523","","[{""page_index"":0,""viewing_time"":2631},{""page_index"":1,""viewing_time"":2019},{""page_index"":2,""viewing_time"":3043},{""page_index"":3,""viewing_time"":3371},{""page_index"":4,""viewing_time"":3459}]","","","","","","",""
"","","","","","KiN_response","35","341768","0.0-6.0-6.2","","If I brush my teeth, can I have ten more candies?","","food","big","failed","[""If I brush my teeth, can I have ten more candies?"",""Can I have ten more candies?""]","left","",""
"","","","","","html-button-response","36","350798","0.0-6.0-7.2","9028","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","37","351949","0.0-6.0-8.2","1150","","[{""page_index"":0,""viewing_time"":1150}]","","","","","","",""
"","","","","","html-button-response","38","360037","0.0-6.0-9.2","8086","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","39","361915","0.0-6.0-10.2","1877","","[{""page_index"":0,""viewing_time"":1877}]","","","","","","",""
"","","","","","instructions","40","368246","0.0-6.0-0.3","6330","","[{""page_index"":0,""viewing_time"":6330}]","","","","","","",""
"","","","","","instructions","41","384836","0.0-6.0-1.3","16591","","[{""page_index"":0,""viewing_time"":6327},{""page_index"":1,""viewing_time"":2558},{""page_index"":2,""viewing_time"":2376},{""page_index"":3,""viewing_time"":2460},{""page_index"":4,""viewing_time"":2870}]","","","","","","",""
"","","","","","survey-text","42","392526","0.0-6.0-2.3","7679","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","43","397300","0.0-6.0-3.3","4775","","[{""page_index"":0,""viewing_time"":4775}]","","","","","","",""
"","","","","","KiN_response","44","408990","0.0-6.0-4.3","","alot","","activity","big","none","[""alittle"",""alot""]","right","",""
"","","","","","instructions","45","415136","0.0-6.0-5.3","6146","","[{""page_index"":0,""viewing_time"":2960},{""page_index"":1,""viewing_time"":3186}]","","","","","","",""
"","","","","","KiN_response","46","424966","0.0-6.0-6.3","","If I clean my room, can I play five more rounds of games?","","activity","big","none","[""Can I play five more rounds of games?"",""If I clean my room, can I play five more rounds of games?""]","right","",""
"","","","","","html-button-response","47","434756","0.0-6.0-7.3","9789","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","48","435939","0.0-6.0-8.3","1182","","[{""page_index"":0,""viewing_time"":1182}]","","","","","","",""
"","","","","","html-button-response","49","451717","0.0-6.0-9.3","15777","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","50","457461","0.0-6.0-10.3","5744","","[{""page_index"":0,""viewing_time"":5744}]","","","","","","",""
