"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","19","218801","0.0-6.0-1.1","17812","","[{""page_index"":0,""viewing_time"":8921},{""page_index"":1,""viewing_time"":5553},{""page_index"":2,""viewing_time"":3338}]","","","","","","",""
"","","","","","survey-text","20","237544","0.0-6.0-2.1","18735","{""Q0"":""idk""}","","","","","","","",""
"","","","","","instructions","21","245657","0.0-6.0-3.1","8112","","[{""page_index"":0,""viewing_time"":8112}]","","","","","","",""
"","","","","","KiN_response","22","259219","0.0-6.0-4.1","","alot","","bedtime","big","none","[""alittle"",""alot""]","right","",""
"","","","","","instructions","23","266927","0.0-6.0-5.1","7708","","[{""page_index"":0,""viewing_time"":3814},{""page_index"":1,""viewing_time"":3894}]","","","","","","",""
"","","","","","KiN_response","24","282544","0.0-6.0-6.1","","Can I stay up for 1 more hour after bedtime?","","bedtime","big","none","[""Can I stay up for 1 more hour after bedtime?"",""If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?""]","left","",""
"","","","","","html-button-response","25","295528","0.0-6.0-7.1","12983","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","26","296719","0.0-6.0-8.1","1189","","[{""page_index"":0,""viewing_time"":1189}]","","","","","","",""
"","","","","","html-button-response","27","309576","0.0-6.0-9.1","12856","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","28","313739","0.0-6.0-10.1","4162","","[{""page_index"":0,""viewing_time"":4162}]","","","","","","",""
"","","","","","instructions","29","318291","0.0-6.0-0.2","4550","","[{""page_index"":0,""viewing_time"":4550}]","","","","","","",""
"","","","","","instructions","30","345760","0.0-6.0-1.2","27470","","[{""page_index"":0,""viewing_time"":9270},{""page_index"":1,""viewing_time"":4469},{""page_index"":2,""viewing_time"":7639},{""page_index"":3,""viewing_time"":3016},{""page_index"":4,""viewing_time"":3075}]","","","","","","",""
"","","","","","survey-text","31","352058","0.0-6.0-2.2","6289","{""Q0"":""2""}","","","","","","","",""
"","","","","","instructions","32","360360","0.0-6.0-3.2","8302","","[{""page_index"":0,""viewing_time"":8302}]","","","","","","",""
"","","","","","KiN_response","33","373026","0.0-6.0-4.2","","alittle","","activity","small","failed","[""alot"",""alittle""]","right","",""
"","","","","","instructions","34","393980","0.0-6.0-5.2","20954","","[{""page_index"":0,""viewing_time"":3175},{""page_index"":1,""viewing_time"":2719},{""page_index"":2,""viewing_time"":3527},{""page_index"":3,""viewing_time"":4904},{""page_index"":4,""viewing_time"":6629}]","","","","","","",""
"","","","","","KiN_response","35","404516","0.0-6.0-6.2","","If I clean my room, can I play one more round of game?","","activity","small","failed","[""Can I play one more round of game?"",""If I clean my room, can I play one more round of game?""]","right","",""
"","","","","","html-button-response","36","414276","0.0-6.0-7.2","9758","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","37","415531","0.0-6.0-8.2","1255","","[{""page_index"":0,""viewing_time"":1255}]","","","","","","",""
"","","","","","html-button-response","38","425222","0.0-6.0-9.2","9690","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","39","428733","0.0-6.0-10.2","3510","","[{""page_index"":0,""viewing_time"":3510}]","","","","","","",""
"","","","","","instructions","40","430690","0.0-6.0-0.3","1956","","[{""page_index"":0,""viewing_time"":1956}]","","","","","","",""
"","","","","","instructions","41","453155","0.0-6.0-1.3","22465","","[{""page_index"":0,""viewing_time"":8023},{""page_index"":1,""viewing_time"":3708},{""page_index"":2,""viewing_time"":3712},{""page_index"":3,""viewing_time"":3521},{""page_index"":4,""viewing_time"":3501}]","","","","","","",""
"","","","","","survey-text","42","459913","0.0-6.0-2.3","6752","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","43","466671","0.0-6.0-3.3","6758","","[{""page_index"":0,""viewing_time"":6758}]","","","","","","",""
"","","","","","KiN_response","44","477085","0.0-6.0-4.3","","alot","","food","small","none","[""alittle"",""alot""]","right","",""
"","","","","","instructions","45","484823","0.0-6.0-5.3","7738","","[{""page_index"":0,""viewing_time"":3520},{""page_index"":1,""viewing_time"":4218}]","","","","","","",""
"","","","","","KiN_response","46","495968","0.0-6.0-6.3","","If I brush my teeth, can I have one more candy?","","food","small","none","[""If I brush my teeth, can I have one more candy?"",""Can I have one more candy?""]","left","",""
"","","","","","html-button-response","47","504843","0.0-6.0-7.3","8873","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","48","506358","0.0-6.0-8.3","1514","","[{""page_index"":0,""viewing_time"":1514}]","","","","","","",""
"","","","","","html-button-response","49","514685","0.0-6.0-9.3","8325","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","50","517755","0.0-6.0-10.3","3069","","[{""page_index"":0,""viewing_time"":3069}]","","","","","","",""
