"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","15","410912","0.0-6.0-8.0","1783","","[{""page_index"":0,""viewing_time"":1783}]","","","","","","",""
"","","","","","html-button-response","16","419267","0.0-6.0-9.0","8353","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","17","425470","0.0-6.0-10.0","6202","","[{""page_index"":0,""viewing_time"":6202}]","","","","","","",""
"","","","","","instructions","18","429881","0.0-6.0-0.1","4409","","[{""page_index"":0,""viewing_time"":4409}]","","","","","","",""
"","","","","","instructions","19","449851","0.0-6.0-1.1","19969","","[{""page_index"":0,""viewing_time"":7303},{""page_index"":1,""viewing_time"":2960},{""page_index"":2,""viewing_time"":2685},{""page_index"":3,""viewing_time"":4278},{""page_index"":4,""viewing_time"":2743}]","","","","","","",""
"","","","","","survey-text","20","455837","0.0-6.0-2.1","5973","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","21","461299","0.0-6.0-3.1","5461","","[{""page_index"":0,""viewing_time"":5461}]","","","","","","",""
"","","","","","KiN_response","22","468770","0.0-6.0-4.1","","alittle","","food","small","none","[""alittle"",""alot""]","left","",""
"","","","","","instructions","23","479158","0.0-6.0-5.1","10388","","[{""page_index"":0,""viewing_time"":6887},{""page_index"":1,""viewing_time"":3501}]","","","","","","",""
"","","","","","KiN_response","24","493152","0.0-6.0-6.1","","Can I have one more candy?","","food","small","none","[""Can I have one more candy?"",""If I brush my teeth, can I have one more candy?""]","left","",""
"","","","","","html-button-response","25","503783","0.0-6.0-7.1","10628","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","26","505216","0.0-6.0-8.1","1433","","[{""page_index"":0,""viewing_time"":1433}]","","","","","","",""
"","","","","","html-button-response","27","509469","0.0-6.0-9.1","4251","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","28","515214","0.0-6.0-10.1","5744","","[{""page_index"":0,""viewing_time"":5744}]","","","","","","",""
"","","","","","instructions","29","522609","0.0-6.0-0.2","7394","","[{""page_index"":0,""viewing_time"":7394}]","","","","","","",""
"","","","","","instructions","30","541253","0.0-6.0-1.2","18645","","[{""page_index"":0,""viewing_time"":10390},{""page_index"":1,""viewing_time"":5299},{""page_index"":2,""viewing_time"":2956}]","","","","","","",""
"","","","","","survey-text","31","546309","0.0-6.0-2.2","5047","{""Q0"":""9""}","","","","","","","",""
"","","","","","instructions","32","549015","0.0-6.0-3.2","2706","","[{""page_index"":0,""viewing_time"":2705}]","","","","","","",""
"","","","","","KiN_response","33","559613","0.0-6.0-4.2","","alot","","bedtime","small","failed","[""alot"",""alittle""]","left","",""
"","","","","","instructions","34","585563","0.0-6.0-5.2","25951","","[{""page_index"":0,""viewing_time"":4677},{""page_index"":1,""viewing_time"":6880},{""page_index"":2,""viewing_time"":7780},{""page_index"":3,""viewing_time"":5228},{""page_index"":4,""viewing_time"":1386}]","","","","","","",""
"","","","","","KiN_response","35","610651","0.0-6.0-6.2","","Can I stay up for 10 more minutes after bedtime?","","bedtime","small","failed","[""Can I stay up for 10 more minutes after bedtime?"",""If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?""]","left","",""
"","","","","","html-button-response","36","619928","0.0-6.0-7.2","9275","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","37","621950","0.0-6.0-8.2","2021","","[{""page_index"":0,""viewing_time"":2021}]","","","","","","",""
"","","","","","html-button-response","38","628753","0.0-6.0-9.2","6802","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","39","633448","0.0-6.0-10.2","4694","","[{""page_index"":0,""viewing_time"":4694}]","","","","","","",""
"","","","","","instructions","40","639168","0.0-6.0-0.3","5719","","[{""page_index"":0,""viewing_time"":5719}]","","","","","","",""
"","","","","","instructions","41","650264","0.0-6.0-1.3","11096","","[{""page_index"":0,""viewing_time"":6428},{""page_index"":1,""viewing_time"":2360},{""page_index"":2,""viewing_time"":2308}]","","","","","","",""
"","","","","","survey-text","42","654241","0.0-6.0-2.3","3971","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","43","658753","0.0-6.0-3.3","4511","","[{""page_index"":0,""viewing_time"":4511}]","","","","","","",""
"","","","","","KiN_response","44","664150","0.0-6.0-4.3","","alot","","toy","big","failed","[""alot"",""alittle""]","left","",""
"","","","","","instructions","45","684601","0.0-6.0-5.3","20452","","[{""page_index"":0,""viewing_time"":4344},{""page_index"":1,""viewing_time"":3985},{""page_index"":2,""viewing_time"":3460},{""page_index"":3,""viewing_time"":5979},{""page_index"":4,""viewing_time"":2684}]","","","","","","",""
"","","","","","KiN_response","46","694835","0.0-6.0-6.3","","Can I get five more toys?","","toy","big","failed","[""Can I get five more toys?"",""If I share my toys, can I get five more toys?""]","left","",""
"","","","","","html-button-response","47","701060","0.0-6.0-7.3","6223","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","48","704789","0.0-6.0-8.3","3727","","[{""page_index"":0,""viewing_time"":3727}]","","","","","","",""
"","","","","","html-button-response","49","711618","0.0-6.0-9.3","6827","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","50","714035","0.0-6.0-10.3","2416","","[{""page_index"":0,""viewing_time"":2416}]","","","","","","",""
