"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","html-button-response","25","612792","0.0-6.0-7.1","11164","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","26","615220","0.0-6.0-8.1","2427","","[{""page_index"":0,""viewing_time"":2427}]","","","","","","",""
"","","","","","html-button-response","27","624245","0.0-6.0-9.1","9023","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","28","631126","0.0-6.0-10.1","6880","","[{""page_index"":0,""viewing_time"":6880}]","","","","","","",""
"","","","","","instructions","29","632005","0.0-6.0-0.2","878","","[{""page_index"":0,""viewing_time"":878}]","","","","","","",""
"","","","","","instructions","30","659060","0.0-6.0-1.2","27055","","[{""page_index"":0,""viewing_time"":11821},{""page_index"":1,""viewing_time"":3995},{""page_index"":2,""viewing_time"":3250},{""page_index"":3,""viewing_time"":3489},{""page_index"":4,""viewing_time"":4500}]","","","","","","",""
"","","","","","survey-text","31","670600","0.0-6.0-2.2","11529","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","32","676388","0.0-6.0-3.2","5786","","[{""page_index"":0,""viewing_time"":5786}]","","","","","","",""
"","","","","","KiN_response","33","702447","0.0-6.0-4.2","","alot","","food","small","failed","[""alot"",""alittle""]","left","",""
"","","","","","instructions","34","726661","0.0-6.0-5.2","24214","","[{""page_index"":0,""viewing_time"":7096},{""page_index"":1,""viewing_time"":3518},{""page_index"":2,""viewing_time"":4478},{""page_index"":3,""viewing_time"":4452},{""page_index"":4,""viewing_time"":4670}]","","","","","","",""
"","","","","","KiN_response","35","740544","0.0-6.0-6.2","","If I brush my teeth, can I have one more candy?","","food","small","failed","[""If I brush my teeth, can I have one more candy?"",""Can I have one more candy?""]","left","",""
"","","","","","html-button-response","36","748441","0.0-6.0-7.2","7894","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","37","749634","0.0-6.0-8.2","1193","","[{""page_index"":0,""viewing_time"":1193}]","","","","","","",""
"","","","","","html-button-response","38","757631","0.0-6.0-9.2","7995","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","39","762934","0.0-6.0-10.2","5302","","[{""page_index"":0,""viewing_time"":5302}]","","","","","","",""
"","","","","","instructions","40","763743","0.0-6.0-0.3","808","","[{""page_index"":0,""viewing_time"":808}]","","","","","","",""
"","","","","","instructions","41","789784","0.0-6.0-1.3","26040","","[{""page_index"":0,""viewing_time"":11782},{""page_index"":1,""viewing_time"":3526},{""page_index"":2,""viewing_time"":3469},{""page_index"":3,""viewing_time"":3715},{""page_index"":4,""viewing_time"":3548}]","","","","","","",""
"","","","","","survey-text","42","802021","0.0-6.0-2.3","12222","{""Q0"":""2""}","","","","","","","",""
"","","","","","instructions","43","809145","0.0-6.0-3.3","7123","","[{""page_index"":0,""viewing_time"":7123}]","","","","","","",""
"","","","","","KiN_response","44","820568","0.0-6.0-4.3","","alittle","","activity","small","none","[""alot"",""alittle""]","right","",""
"","","","","","instructions","45","830282","0.0-6.0-5.3","9714","","[{""page_index"":0,""viewing_time"":3753},{""page_index"":1,""viewing_time"":5961}]","","","","","","",""
"","","","","","KiN_response","46","841739","0.0-6.0-6.3","","If I clean my room, can I play one more round of game?","","activity","small","none","[""Can I play one more round of game?"",""If I clean my room, can I play one more round of game?""]","right","",""
"","","","","","html-button-response","47","851926","0.0-6.0-7.3","10185","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","48","853457","0.0-6.0-8.3","1529","","[{""page_index"":0,""viewing_time"":1529}]","","","","","","",""
"","","","","","html-button-response","49","862383","0.0-6.0-9.3","8925","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","50","866538","0.0-6.0-10.3","4155","","[{""page_index"":0,""viewing_time"":4155}]","","","","","","",""
