"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","html-button-response","28","96465","0.0-6.0-7.1","10566","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","29","97449","0.0-6.0-8.1","984","","[{""page_index"":0,""viewing_time"":983}]","","","","","","",""
"","","","","","html-button-response","30","107437","0.0-6.0-9.1","9986","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","31","108221","0.0-6.0-10.1","783","","[{""page_index"":0,""viewing_time"":783}]","","","","","","",""
"","","","","","instructions","32","108939","0.0-6.0-0.2","717","","[{""page_index"":0,""viewing_time"":717}]","","","","","","",""
"","","","","","instructions","33","112074","0.0-6.0-1.2","3134","","[{""page_index"":0,""viewing_time"":583},{""page_index"":1,""viewing_time"":299},{""page_index"":2,""viewing_time"":1434},{""page_index"":3,""viewing_time"":415},{""page_index"":4,""viewing_time"":402}]","","","","","","",""
"","","","","","survey-text","34","119969","0.0-6.0-2.2","7876","{""Q0"":""4""}","","","","","","","",""
"","","","","","instructions","35","120746","0.0-6.0-3.2","777","","[{""page_index"":0,""viewing_time"":776}]","","","","","","",""
"","","","","","KiN_response","36","122696","0.0-6.0-4.2","","alot","","food","big","none","[""alittle"",""alot""]","right","",""
"","","","","","instructions","37","123972","0.0-6.0-5.2","1275","","[{""page_index"":0,""viewing_time"":651},{""page_index"":1,""viewing_time"":624}]","","","","","","",""
"","","","","","KiN_response","38","125772","0.0-6.0-6.2","","If I brush my teeth, can I have ten more candies?","","food","big","none","[""Can I have ten more candies?"",""If I brush my teeth, can I have ten more candies?""]","right","",""
"","","","","","html-button-response","39","136137","0.0-6.0-7.2","10362","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","40","137247","0.0-6.0-8.2","1108","","[{""page_index"":0,""viewing_time"":1108}]","","","","","","",""
"","","","","","html-button-response","41","147052","0.0-6.0-9.2","9804","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","42","147778","0.0-6.0-10.2","725","","[{""page_index"":0,""viewing_time"":725}]","","","","","","",""
"","","","","","instructions","43","148678","0.0-6.0-0.3","899","","[{""page_index"":0,""viewing_time"":898}]","","","","","","",""
"","","","","","instructions","44","150750","0.0-6.0-1.3","2071","","[{""page_index"":0,""viewing_time"":742},{""page_index"":1,""viewing_time"":691},{""page_index"":2,""viewing_time"":638}]","","","","","","",""
"","","","","","survey-text","45","154762","0.0-6.0-2.3","4002","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","46","155514","0.0-6.0-3.3","751","","[{""page_index"":0,""viewing_time"":751}]","","","","","","",""
"","","","","","KiN_response","47","157525","0.0-6.0-4.3","","alittle","","toy","small","none","[""alot"",""alittle""]","right","",""
"","","","","","instructions","48","158551","0.0-6.0-5.3","1026","","[{""page_index"":0,""viewing_time"":600},{""page_index"":1,""viewing_time"":426}]","","","","","","",""
"","","","","","KiN_response","49","160159","0.0-6.0-6.3","","If I share my toys, can I get one more toy?","","toy","small","none","[""If I share my toys, can I get one more toy?"",""Can I get one more toy?""]","left","",""
"","","","","","html-button-response","50","170124","0.0-6.0-7.3","9962","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","51","171209","0.0-6.0-8.3","1083","","[{""page_index"":0,""viewing_time"":1083}]","","","","","","",""
"","","","","","html-button-response","52","181647","0.0-6.0-9.3","10438","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","53","182557","0.0-6.0-10.3","909","","[{""page_index"":0,""viewing_time"":909}]","","","","","","",""
