"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","html-button-response","27","494992","0.0-6.0-9.1","13090","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","28","496800","0.0-6.0-10.1","1807","","[{""page_index"":0,""viewing_time"":1807}]","","","","","","",""
"","","","","","instructions","29","499120","0.0-6.0-0.2","2318","","[{""page_index"":0,""viewing_time"":2318}]","","","","","","",""
"","","","","","instructions","30","516789","0.0-6.0-1.2","17670","","[{""page_index"":0,""viewing_time"":10610},{""page_index"":1,""viewing_time"":3990},{""page_index"":2,""viewing_time"":3069}]","","","","","","",""
"","","","","","survey-text","31","525357","0.0-6.0-2.2","8554","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","32","529235","0.0-6.0-3.2","3878","","[{""page_index"":0,""viewing_time"":3878}]","","","","","","",""
"","","","","","KiN_response","33","539856","0.0-6.0-4.2","","alittle","","toy","small","failed","[""alot"",""alittle""]","right","",""
"","","","","","instructions","34","560278","0.0-6.0-5.2","20422","","[{""page_index"":0,""viewing_time"":3178},{""page_index"":1,""viewing_time"":4019},{""page_index"":2,""viewing_time"":3937},{""page_index"":3,""viewing_time"":4298},{""page_index"":4,""viewing_time"":4990}]","","","","","","",""
"","","","","","KiN_response","35","572160","0.0-6.0-6.2","","If I share my toys, can I get one more toy?","","toy","small","failed","[""If I share my toys, can I get one more toy?"",""Can I get one more toy?""]","left","",""
"","","","","","html-button-response","36","582576","0.0-6.0-7.2","10413","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","37","584008","0.0-6.0-8.2","1431","","[{""page_index"":0,""viewing_time"":1431}]","","","","","","",""
"","","","","","html-button-response","38","593680","0.0-6.0-9.2","9670","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","39","595206","0.0-6.0-10.2","1525","","[{""page_index"":0,""viewing_time"":1525}]","","","","","","",""
"","","","","","instructions","40","596015","0.0-6.0-0.3","807","","[{""page_index"":0,""viewing_time"":806}]","","","","","","",""
"","","","","","instructions","41","623697","0.0-6.0-1.3","27682","","[{""page_index"":0,""viewing_time"":13111},{""page_index"":1,""viewing_time"":3632},{""page_index"":2,""viewing_time"":3668},{""page_index"":3,""viewing_time"":3285},{""page_index"":4,""viewing_time"":3986}]","","","","","","",""
"","","","","","survey-text","42","632500","0.0-6.0-2.3","8793","{""Q0"":"" 2""}","","","","","","","",""
"","","","","","instructions","43","637409","0.0-6.0-3.3","4909","","[{""page_index"":0,""viewing_time"":4909}]","","","","","","",""
"","","","","","KiN_response","44","655137","0.0-6.0-4.3","","alot","","activity","small","none","[""alittle"",""alot""]","right","",""
"","","","","","instructions","45","664763","0.0-6.0-5.3","9624","","[{""page_index"":0,""viewing_time"":3146},{""page_index"":1,""viewing_time"":6478}]","","","","","","",""
"","","","","","KiN_response","46","680643","0.0-6.0-6.3","","If I clean my room, can I play one more round of game?","","activity","small","none","[""If I clean my room, can I play one more round of game?"",""Can I play one more round of game?""]","left","",""
"","","","","","html-button-response","47","692930","0.0-6.0-7.3","12283","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","48","694621","0.0-6.0-8.3","1689","","[{""page_index"":0,""viewing_time"":1689}]","","","","","","",""
"","","","","","html-button-response","49","705327","0.0-6.0-9.3","10704","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","50","715942","0.0-6.0-10.3","10614","","[{""page_index"":0,""viewing_time"":10614}]","","","","","","",""
