"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","23","855671","0.0-6.0-5.1","6526","","[{""page_index"":0,""viewing_time"":3267},{""page_index"":1,""viewing_time"":3259}]","","","","","","",""
"","","","","","KiN_response","24","865252","0.0-6.0-6.1","","If I clean my room, can I play five more rounds of games?","","activity","big","none","[""If I clean my room, can I play five more rounds of games?"",""Can I play five more rounds of games?""]","left","",""
"","","","","","html-button-response","25","873350","0.0-6.0-7.1","8095","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","26","874575","0.0-6.0-8.1","1225","","[{""page_index"":0,""viewing_time"":1225}]","","","","","","",""
"","","","","","html-button-response","27","884298","0.0-6.0-9.1","9720","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","28","886191","0.0-6.0-10.1","1892","","[{""page_index"":0,""viewing_time"":1892}]","","","","","","",""
"","","","","","instructions","29","890636","0.0-6.0-0.2","4444","","[{""page_index"":0,""viewing_time"":4444}]","","","","","","",""
"","","","","","instructions","30","908113","0.0-6.0-1.2","17477","","[{""page_index"":0,""viewing_time"":6270},{""page_index"":1,""viewing_time"":2401},{""page_index"":2,""viewing_time"":2134},{""page_index"":3,""viewing_time"":3527},{""page_index"":4,""viewing_time"":3145}]","","","","","","",""
"","","","","","survey-text","31","913119","0.0-6.0-2.2","4992","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","32","916469","0.0-6.0-3.2","3349","","[{""page_index"":0,""viewing_time"":3349}]","","","","","","",""
"","","","","","KiN_response","33","928102","0.0-6.0-4.2","","alot","","food","small","none","[""alot"",""alittle""]","left","",""
"","","","","","instructions","34","934399","0.0-6.0-5.2","6295","","[{""page_index"":0,""viewing_time"":3093},{""page_index"":1,""viewing_time"":3202}]","","","","","","",""
"","","","","","KiN_response","35","943068","0.0-6.0-6.2","","If I brush my teeth, can I have one more candy?","","food","small","none","[""If I brush my teeth, can I have one more candy?"",""Can I have one more candy?""]","left","",""
"","","","","","html-button-response","36","952248","0.0-6.0-7.2","9178","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","37","953491","0.0-6.0-8.2","1243","","[{""page_index"":0,""viewing_time"":1243}]","","","","","","",""
"","","","","","html-button-response","38","962633","0.0-6.0-9.2","9140","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","39","964815","0.0-6.0-10.2","2182","","[{""page_index"":0,""viewing_time"":2182}]","","","","","","",""
"","","","","","instructions","40","970001","0.0-6.0-0.3","5185","","[{""page_index"":0,""viewing_time"":5185}]","","","","","","",""
"","","","","","instructions","41","980292","0.0-6.0-1.3","10291","","[{""page_index"":0,""viewing_time"":5213},{""page_index"":1,""viewing_time"":3077},{""page_index"":2,""viewing_time"":2001}]","","","","","","",""
"","","","","","survey-text","42","984569","0.0-6.0-2.3","4265","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","43","988266","0.0-6.0-3.3","3697","","[{""page_index"":0,""viewing_time"":3697}]","","","","","","",""
"","","","","","KiN_response","44","995076","0.0-6.0-4.3","","alot","","toy","big","failed","[""alittle"",""alot""]","right","",""
"","","","","","instructions","45","1008017","0.0-6.0-5.3","12940","","[{""page_index"":0,""viewing_time"":2601},{""page_index"":1,""viewing_time"":2343},{""page_index"":2,""viewing_time"":2735},{""page_index"":3,""viewing_time"":2518},{""page_index"":4,""viewing_time"":2743}]","","","","","","",""
"","","","","","KiN_response","46","1017079","0.0-6.0-6.3","","If I share my toys, can I get five more toys?","","toy","big","failed","[""If I share my toys, can I get five more toys?"",""Can I get five more toys?""]","left","",""
"","","","","","html-button-response","47","1022969","0.0-6.0-7.3","5889","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","48","1024836","0.0-6.0-8.3","1866","","[{""page_index"":0,""viewing_time"":1866}]","","","","","","",""
"","","","","","html-button-response","49","1030081","0.0-6.0-9.3","5244","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","50","1038920","0.0-6.0-10.3","8838","","[{""page_index"":0,""viewing_time"":8838}]","","","","","","",""
