"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","survey-text","20","241082","0.0-6.0-2.1","8162","{""Q0"":""2""}","","","","","","","",""
"","","","","","instructions","21","246903","0.0-6.0-3.1","5820","","[{""page_index"":0,""viewing_time"":5820}]","","","","","","",""
"","","","","","KiN_response","22","255249","0.0-6.0-4.1","","alot","","activity","big","none","[""alot"",""alittle""]","left","",""
"","","","","","instructions","23","263288","0.0-6.0-5.1","8038","","[{""page_index"":0,""viewing_time"":3685},{""page_index"":1,""viewing_time"":4352}]","","","","","","",""
"","","","","","KiN_response","24","278154","0.0-6.0-6.1","","If I clean my room, can I play five more rounds of games?","","activity","big","none","[""If I clean my room, can I play five more rounds of games?"",""Can I play five more rounds of games?""]","left","",""
"","","","","","html-button-response","25","286426","0.0-6.0-7.1","8270","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","26","288997","0.0-6.0-8.1","2570","","[{""page_index"":0,""viewing_time"":2570}]","","","","","","",""
"","","","","","html-button-response","27","300245","0.0-6.0-9.1","11246","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play five more rounds of games?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","28","303962","0.0-6.0-10.1","3717","","[{""page_index"":0,""viewing_time"":3717}]","","","","","","",""
"","","","","","instructions","29","308521","0.0-6.0-0.2","4559","","[{""page_index"":0,""viewing_time"":4559}]","","","","","","",""
"","","","","","instructions","30","330185","0.0-6.0-1.2","21664","","[{""page_index"":0,""viewing_time"":6170},{""page_index"":1,""viewing_time"":3669},{""page_index"":2,""viewing_time"":4512},{""page_index"":3,""viewing_time"":3360},{""page_index"":4,""viewing_time"":3953}]","","","","","","",""
"","","","","","survey-text","31","336522","0.0-6.0-2.2","6272","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","32","341786","0.0-6.0-3.2","5263","","[{""page_index"":0,""viewing_time"":5263}]","","","","","","",""
"","","","","","KiN_response","33","352811","0.0-6.0-4.2","","alittle","","food","small","failed","[""alittle"",""alot""]","left","",""
"","","","","","instructions","34","374631","0.0-6.0-5.2","21820","","[{""page_index"":0,""viewing_time"":5277},{""page_index"":1,""viewing_time"":2869},{""page_index"":2,""viewing_time"":4811},{""page_index"":3,""viewing_time"":3601},{""page_index"":4,""viewing_time"":5262}]","","","","","","",""
"","","","","","KiN_response","35","386080","0.0-6.0-6.2","","If I brush my teeth, can I have one more candy?","","food","small","failed","[""Can I have one more candy?"",""If I brush my teeth, can I have one more candy?""]","right","",""
"","","","","","html-button-response","36","397721","0.0-6.0-7.2","11637","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","37","398896","0.0-6.0-8.2","1174","","[{""page_index"":0,""viewing_time"":1174}]","","","","","","",""
"","","","","","html-button-response","38","407743","0.0-6.0-9.2","8844","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","39","410037","0.0-6.0-10.2","2293","","[{""page_index"":0,""viewing_time"":2293}]","","","","","","",""
"","","","","","instructions","40","415813","0.0-6.0-0.3","5775","","[{""page_index"":0,""viewing_time"":5775}]","","","","","","",""
"","","","","","instructions","41","432651","0.0-6.0-1.3","16838","","[{""page_index"":0,""viewing_time"":7700},{""page_index"":1,""viewing_time"":5427},{""page_index"":2,""viewing_time"":3710}]","","","","","","",""
"","","","","","survey-text","42","438962","0.0-6.0-2.3","6297","{""Q0"":""9pm""}","","","","","","","",""
"","","","","","instructions","43","446619","0.0-6.0-3.3","7656","","[{""page_index"":0,""viewing_time"":7656}]","","","","","","",""
"","","","","","KiN_response","44","456682","0.0-6.0-4.3","","alot","","bedtime","small","none","[""alot"",""alittle""]","left","",""
"","","","","","instructions","45","465580","0.0-6.0-5.3","8897","","[{""page_index"":0,""viewing_time"":4006},{""page_index"":1,""viewing_time"":4891}]","","","","","","",""
"","","","","","KiN_response","46","480414","0.0-6.0-6.3","","If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?","","bedtime","small","none","[""If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?"",""Can I stay up for 10 more minutes after bedtime?""]","left","",""
"","","","","","html-button-response","47","493689","0.0-6.0-7.3","13272","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","48","495164","0.0-6.0-8.3","1474","","[{""page_index"":0,""viewing_time"":1474}]","","","","","","",""
"","","","","","html-button-response","49","504354","0.0-6.0-9.3","9187","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","50","506499","0.0-6.0-10.3","2144","","[{""page_index"":0,""viewing_time"":2144}]","","","","","","",""
