"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","18","192632","0.0-6.0-0.1","5884","","[{""page_index"":0,""viewing_time"":5884}]","","","","","","",""
"","","","","","instructions","19","206275","0.0-6.0-1.1","13643","","[{""page_index"":0,""viewing_time"":7013},{""page_index"":1,""viewing_time"":3755},{""page_index"":2,""viewing_time"":2875}]","","","","","","",""
"","","","","","survey-text","20","213883","0.0-6.0-2.1","7597","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","21","218873","0.0-6.0-3.1","4990","","[{""page_index"":0,""viewing_time"":4990}]","","","","","","",""
"","","","","","KiN_response","22","228322","0.0-6.0-4.1","","alittle","","toy","small","failed","[""alittle"",""alot""]","left","",""
"","","","","","instructions","23","248890","0.0-6.0-5.1","20568","","[{""page_index"":0,""viewing_time"":4376},{""page_index"":1,""viewing_time"":2843},{""page_index"":2,""viewing_time"":4243},{""page_index"":3,""viewing_time"":4664},{""page_index"":4,""viewing_time"":4442}]","","","","","","",""
"","","","","","KiN_response","24","264166","0.0-6.0-6.1","","If I share my toys, can I get one more toy?","","toy","small","failed","[""Can I get one more toy?"",""If I share my toys, can I get one more toy?""]","right","",""
"","","","","","html-button-response","25","275209","0.0-6.0-7.1","11042","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","26","276673","0.0-6.0-8.1","1463","","[{""page_index"":0,""viewing_time"":1463}]","","","","","","",""
"","","","","","html-button-response","27","286960","0.0-6.0-9.1","10285","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","28","292591","0.0-6.0-10.1","5631","","[{""page_index"":0,""viewing_time"":5631}]","","","","","","",""
"","","","","","instructions","29","297252","0.0-6.0-0.2","4660","","[{""page_index"":0,""viewing_time"":4659}]","","","","","","",""
"","","","","","instructions","30","320066","0.0-6.0-1.2","22815","","[{""page_index"":0,""viewing_time"":8005},{""page_index"":1,""viewing_time"":3986},{""page_index"":2,""viewing_time"":3127},{""page_index"":3,""viewing_time"":3985},{""page_index"":4,""viewing_time"":3712}]","","","","","","",""
"","","","","","survey-text","31","326298","0.0-6.0-2.2","6221","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","32","332005","0.0-6.0-3.2","5706","","[{""page_index"":0,""viewing_time"":5706}]","","","","","","",""
"","","","","","KiN_response","33","340223","0.0-6.0-4.2","","alot","","food","big","none","[""alot"",""alittle""]","left","",""
"","","","","","instructions","34","346889","0.0-6.0-5.2","6667","","[{""page_index"":0,""viewing_time"":3083},{""page_index"":1,""viewing_time"":3584}]","","","","","","",""
"","","","","","KiN_response","35","361813","0.0-6.0-6.2","","Can I have ten more candies?","","food","big","none","[""Can I have ten more candies?"",""If I brush my teeth, can I have ten more candies?""]","left","",""
"","","","","","html-button-response","36","373775","0.0-6.0-7.2","11961","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","37","374828","0.0-6.0-8.2","1052","","[{""page_index"":0,""viewing_time"":1052}]","","","","","","",""
"","","","","","html-button-response","38","387014","0.0-6.0-9.2","12185","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","39","389530","0.0-6.0-10.2","2516","","[{""page_index"":0,""viewing_time"":2516}]","","","","","","",""
"","","","","","instructions","40","395633","0.0-6.0-0.3","6102","","[{""page_index"":0,""viewing_time"":6102}]","","","","","","",""
"","","","","","instructions","41","416080","0.0-6.0-1.3","20447","","[{""page_index"":0,""viewing_time"":11082},{""page_index"":1,""viewing_time"":5954},{""page_index"":2,""viewing_time"":3411}]","","","","","","",""
"","","","","","survey-text","42","431992","0.0-6.0-2.3","15903","{""Q0"":""9;30""}","","","","","","","",""
"","","","","","instructions","43","435628","0.0-6.0-3.3","3637","","[{""page_index"":0,""viewing_time"":3636}]","","","","","","",""
"","","","","","KiN_response","44","446975","0.0-6.0-4.3","","alot","","bedtime","small","none","[""alittle"",""alot""]","right","",""
"","","","","","instructions","45","452930","0.0-6.0-5.3","5955","","[{""page_index"":0,""viewing_time"":2352},{""page_index"":1,""viewing_time"":3603}]","","","","","","",""
"","","","","","KiN_response","46","482262","0.0-6.0-6.3","","If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?","","bedtime","small","none","[""If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?"",""Can I stay up for 10 more minutes after bedtime?""]","left","",""
"","","","","","html-button-response","47","495311","0.0-6.0-7.3","13048","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","48","496518","0.0-6.0-8.3","1206","","[{""page_index"":0,""viewing_time"":1206}]","","","","","","",""
"","","","","","html-button-response","49","508349","0.0-6.0-9.3","11829","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","50","511570","0.0-6.0-10.3","3221","","[{""page_index"":0,""viewing_time"":3221}]","","","","","","",""
