"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","39","1100621","0.0-6.0-10.2","4175","","[{""page_index"":0,""viewing_time"":4174}]","","","","","","",""
"","","","","","instructions","40","1106227","0.0-6.0-0.3","5605","","[{""page_index"":0,""viewing_time"":5605}]","","","","","","",""
"","","","","","instructions","41","1118984","0.0-6.0-1.3","12757","","[{""page_index"":0,""viewing_time"":6616},{""page_index"":1,""viewing_time"":3405},{""page_index"":2,""viewing_time"":2736}]","","","","","","",""
"","","","","","survey-text","42","1125252","0.0-6.0-2.3","6252","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","43","1129990","0.0-6.0-3.3","4738","","[{""page_index"":0,""viewing_time"":4738}]","","","","","","",""
"","","","","","KiN_response","44","1150812","0.0-6.0-4.3","","alittle","","toy","small","failed","[""alot"",""alittle""]","right","",""
"","","","","","instructions","45","1170638","0.0-6.0-5.3","19827","","[{""page_index"":0,""viewing_time"":4855},{""page_index"":1,""viewing_time"":2982},{""page_index"":2,""viewing_time"":4277},{""page_index"":3,""viewing_time"":3797},{""page_index"":4,""viewing_time"":3916}]","","","","","","",""
"","","","","","KiN_response","46","1178618","0.0-6.0-6.3","","If I share my toys, can I get one more toy?","","toy","small","failed","[""Can I get one more toy?"",""If I share my toys, can I get one more toy?""]","right","",""
"","","","","","html-button-response","47","1189523","0.0-6.0-7.3","10903","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","48","1191353","0.0-6.0-8.3","1829","","[{""page_index"":0,""viewing_time"":1829}]","","","","","","",""
"","","","","","html-button-response","49","1194703","0.0-6.0-9.3","3347","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get one more toy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","50","1199089","0.0-6.0-10.3","4385","","[{""page_index"":0,""viewing_time"":4385}]","","","","","","",""
