"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","KiN_response","22","220465","0.0-6.0-4.1","","alot","","bedtime","big","none","[""alittle"",""alot""]","right","",""
"","","","","","instructions","23","227461","0.0-6.0-5.1","6995","","[{""page_index"":0,""viewing_time"":2600},{""page_index"":1,""viewing_time"":4395}]","","","","","","",""
"","","","","","KiN_response","24","236475","0.0-6.0-6.1","","If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?","","bedtime","big","none","[""Can I stay up for 1 more hour after bedtime?"",""If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?""]","right","",""
"","","","","","html-button-response","25","243920","0.0-6.0-7.1","7444","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","26","245904","0.0-6.0-8.1","1983","","[{""page_index"":0,""viewing_time"":1983}]","","","","","","",""
"","","","","","html-button-response","27","252133","0.0-6.0-9.1","6228","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","28","255427","0.0-6.0-10.1","3294","","[{""page_index"":0,""viewing_time"":3294}]","","","","","","",""
"","","","","","instructions","29","258796","0.0-6.0-0.2","3368","","[{""page_index"":0,""viewing_time"":3368}]","","","","","","",""
"","","","","","instructions","30","270486","0.0-6.0-1.2","11690","","[{""page_index"":0,""viewing_time"":6085},{""page_index"":1,""viewing_time"":3102},{""page_index"":2,""viewing_time"":2503}]","","","","","","",""
"","","","","","survey-text","31","276045","0.0-6.0-2.2","5548","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","32","280358","0.0-6.0-3.2","4312","","[{""page_index"":0,""viewing_time"":4312}]","","","","","","",""
"","","","","","KiN_response","33","285861","0.0-6.0-4.2","","alot","","toy","big","failed","[""alot"",""alittle""]","left","",""
"","","","","","instructions","34","301512","0.0-6.0-5.2","15652","","[{""page_index"":0,""viewing_time"":3560},{""page_index"":1,""viewing_time"":2469},{""page_index"":2,""viewing_time"":3310},{""page_index"":3,""viewing_time"":3352},{""page_index"":4,""viewing_time"":2961}]","","","","","","",""
"","","","","","KiN_response","35","310258","0.0-6.0-6.2","","If I share my toys, can I get five more toys?","","toy","big","failed","[""If I share my toys, can I get five more toys?"",""Can I get five more toys?""]","left","",""
"","","","","","html-button-response","36","316061","0.0-6.0-7.2","5802","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","37","317062","0.0-6.0-8.2","1000","","[{""page_index"":0,""viewing_time"":1000}]","","","","","","",""
"","","","","","html-button-response","38","323367","0.0-6.0-9.2","6304","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","39","325059","0.0-6.0-10.2","1691","","[{""page_index"":0,""viewing_time"":1691}]","","","","","","",""
"","","","","","instructions","40","331620","0.0-6.0-0.3","6561","","[{""page_index"":0,""viewing_time"":6561}]","","","","","","",""
"","","","","","instructions","41","349315","0.0-6.0-1.3","17695","","[{""page_index"":0,""viewing_time"":5710},{""page_index"":1,""viewing_time"":2953},{""page_index"":2,""viewing_time"":2727},{""page_index"":3,""viewing_time"":3386},{""page_index"":4,""viewing_time"":2919}]","","","","","","",""
"","","","","","survey-text","42","353089","0.0-6.0-2.3","3763","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","43","358121","0.0-6.0-3.3","5031","","[{""page_index"":0,""viewing_time"":5031}]","","","","","","",""
"","","","","","KiN_response","44","368584","0.0-6.0-4.3","","alot","","food","small","none","[""alot"",""alittle""]","left","",""
"","","","","","instructions","45","375130","0.0-6.0-5.3","6546","","[{""page_index"":0,""viewing_time"":3252},{""page_index"":1,""viewing_time"":3294}]","","","","","","",""
"","","","","","KiN_response","46","382180","0.0-6.0-6.3","","If I brush my teeth, can I have one more candy?","","food","small","none","[""If I brush my teeth, can I have one more candy?"",""Can I have one more candy?""]","left","",""
"","","","","","html-button-response","47","388629","0.0-6.0-7.3","6448","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","48","390163","0.0-6.0-8.3","1533","","[{""page_index"":0,""viewing_time"":1533}]","","","","","","",""
"","","","","","html-button-response","49","395056","0.0-6.0-9.3","4892","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have one more candy?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","50","397633","0.0-6.0-10.3","2577","","[{""page_index"":0,""viewing_time"":2577}]","","","","","","",""
