"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","KiN_response","35","294363","0.0-6.0-6.2","","Can I stay up for 10 more minutes after bedtime?","","bedtime","small","none","[""If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?"",""Can I stay up for 10 more minutes after bedtime?""]","right","",""
"","","","","","html-button-response","36","301115","0.0-6.0-7.2","6750","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","37","302860","0.0-6.0-8.2","1744","","[{""page_index"":0,""viewing_time"":1744}]","","","","","","",""
"","","","","","html-button-response","38","310145","0.0-6.0-9.2","7283","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","39","313798","0.0-6.0-10.2","3652","","[{""page_index"":0,""viewing_time"":3652}]","","","","","","",""
"","","","","","instructions","40","318793","0.0-6.0-0.3","4994","","[{""page_index"":0,""viewing_time"":4994}]","","","","","","",""
"","","","","","instructions","41","331334","0.0-6.0-1.3","12541","","[{""page_index"":0,""viewing_time"":5327},{""page_index"":1,""viewing_time"":3186},{""page_index"":0,""viewing_time"":917},{""page_index"":1,""viewing_time"":459},{""page_index"":2,""viewing_time"":2652}]","","","","","","",""
"","","","","","survey-text","42","360718","0.0-6.0-2.3","29368","{""Q0"":""2""}","","","","","","","",""
"","","","","","instructions","43","366438","0.0-6.0-3.3","5719","","[{""page_index"":0,""viewing_time"":5719}]","","","","","","",""
"","","","","","KiN_response","44","373808","0.0-6.0-4.3","","alot","","toy","big","none","[""alot"",""alittle""]","left","",""
"","","","","","instructions","45","379727","0.0-6.0-5.3","5919","","[{""page_index"":0,""viewing_time"":2818},{""page_index"":1,""viewing_time"":3101}]","","","","","","",""
"","","","","","KiN_response","46","387943","0.0-6.0-6.3","","Can I get five more toys?","","toy","big","none","[""If I share my toys, can I get five more toys?"",""Can I get five more toys?""]","right","",""
"","","","","","html-button-response","47","395028","0.0-6.0-7.3","7083","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","48","396162","0.0-6.0-8.3","1134","","[{""page_index"":0,""viewing_time"":1133}]","","","","","","",""
"","","","","","html-button-response","49","402647","0.0-6.0-9.3","6485","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","50","405508","0.0-6.0-10.3","2861","","[{""page_index"":0,""viewing_time"":2860}]","","","","","","",""
