"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","37","2360013","0.0-6.0-8.2","2866","","[{""page_index"":0,""viewing_time"":2866}]","","","","","","",""
"","","","","","html-button-response","38","2365573","0.0-6.0-9.2","5558","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","39","2370738","0.0-6.0-10.2","5165","","[{""page_index"":0,""viewing_time"":5164}]","","","","","","",""
"","","","","","instructions","40","2375264","0.0-6.0-0.3","4525","","[{""page_index"":0,""viewing_time"":4525}]","","","","","","",""
"","","","","","instructions","41","2391881","0.0-6.0-1.3","16617","","[{""page_index"":0,""viewing_time"":5571},{""page_index"":1,""viewing_time"":2484},{""page_index"":2,""viewing_time"":2917},{""page_index"":3,""viewing_time"":3036},{""page_index"":4,""viewing_time"":2609}]","","","","","","",""
"","","","","","survey-text","42","2401770","0.0-6.0-2.3","9882","{""Q0"":""3""}","","","","","","","",""
"","","","","","instructions","43","2407122","0.0-6.0-3.3","5353","","[{""page_index"":0,""viewing_time"":5353}]","","","","","","",""
"","","","","","KiN_response","44","2411442","0.0-6.0-4.3","","alot","","food","big","none","[""alot"",""alittle""]","left","",""
"","","","","","instructions","45","2418863","0.0-6.0-5.3","7420","","[{""page_index"":0,""viewing_time"":6170},{""page_index"":1,""viewing_time"":1250}]","","","","","","",""
"","","","","","KiN_response","46","2425676","0.0-6.0-6.3","","If I brush my teeth, can I have ten more candies?","","food","big","none","[""If I brush my teeth, can I have ten more candies?"",""Can I have ten more candies?""]","left","",""
"","","","","","html-button-response","47","2429888","0.0-6.0-7.3","4210","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
            "
"","","","","","instructions","48","2432524","0.0-6.0-8.3","2634","","[{""page_index"":0,""viewing_time"":2634}]","","","","","","",""
"","","","","","html-button-response","49","2437608","0.0-6.0-9.3","5082","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I brush my teeth, can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","50","2440910","0.0-6.0-10.3","3301","","[{""page_index"":0,""viewing_time"":3301}]","","","","","","",""
