"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","41","1058616","0.0-6.0-1.3","20370","","[{""page_index"":0,""viewing_time"":11036},{""page_index"":1,""viewing_time"":6627},{""page_index"":2,""viewing_time"":2707}]","","","","","","",""
"","","","","","survey-text","42","1068366","0.0-6.0-2.3","9749","{""Q0"":""9""}","","","","","","","",""
"","","","","","instructions","43","1074445","0.0-6.0-3.3","6079","","[{""page_index"":0,""viewing_time"":6078}]","","","","","","",""
"","","","","","KiN_response","44","1088240","0.0-6.0-4.3","","alot","","bedtime","big","failed","[""alot"",""alittle""]","left","",""
"","","","","","instructions","45","1110622","0.0-6.0-5.3","22382","","[{""page_index"":0,""viewing_time"":4606},{""page_index"":1,""viewing_time"":3314},{""page_index"":2,""viewing_time"":4830},{""page_index"":3,""viewing_time"":4810},{""page_index"":4,""viewing_time"":4822}]","","","","","","",""
"","","","","","KiN_response","46","1123230","0.0-6.0-6.3","","Can I stay up for 1 more hour after bedtime?","","bedtime","big","failed","[""Can I stay up for 1 more hour after bedtime?"",""If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?""]","left","",""
"","","","","","html-button-response","47","1141771","0.0-6.0-7.3","18540","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","48","1142894","0.0-6.0-8.3","1122","","[{""page_index"":0,""viewing_time"":1122}]","","","","","","",""
"","","","","","html-button-response","49","1159419","0.0-6.0-9.3","16524","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 1 more hour after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","50","1164494","0.0-6.0-10.3","5075","","[{""page_index"":0,""viewing_time"":5075}]","","","","","","",""
