"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","html-button-response","27","293407","0.0-6.0-9.1","8686","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","28","296578","0.0-6.0-10.1","3170","","[{""page_index"":0,""viewing_time"":3170}]","","","","","","",""
"","","","","","instructions","29","303355","0.0-6.0-0.2","6776","","[{""page_index"":0,""viewing_time"":6776}]","","","","","","",""
"","","","","","instructions","30","325630","0.0-6.0-1.2","22276","","[{""page_index"":0,""viewing_time"":8122},{""page_index"":1,""viewing_time"":3410},{""page_index"":2,""viewing_time"":3519},{""page_index"":3,""viewing_time"":3610},{""page_index"":4,""viewing_time"":3615}]","","","","","","",""
"","","","","","survey-text","31","334828","0.0-6.0-2.2","9188","{""Q0"":""2""}","","","","","","","",""
"","","","","","instructions","32","341110","0.0-6.0-3.2","6281","","[{""page_index"":0,""viewing_time"":6281}]","","","","","","",""
"","","","","","KiN_response","33","355643","0.0-6.0-4.2","","alittle","","activity","small","failed","[""alittle"",""alot""]","left","",""
"","","","","","instructions","34","377640","0.0-6.0-5.2","21996","","[{""page_index"":0,""viewing_time"":4778},{""page_index"":1,""viewing_time"":2684},{""page_index"":2,""viewing_time"":4987},{""page_index"":3,""viewing_time"":4953},{""page_index"":4,""viewing_time"":4594}]","","","","","","",""
"","","","","","KiN_response","35","389731","0.0-6.0-6.2","","If I clean my room, can I play one more round of game?","","activity","small","failed","[""If I clean my room, can I play one more round of game?"",""Can I play one more round of game?""]","left","",""
"","","","","","html-button-response","36","398817","0.0-6.0-7.2","9084","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","37","401279","0.0-6.0-8.2","2461","","[{""page_index"":0,""viewing_time"":2461}]","","","","","","",""
"","","","","","html-button-response","38","411560","0.0-6.0-9.2","10279","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","39","414764","0.0-6.0-10.2","3203","","[{""page_index"":0,""viewing_time"":3203}]","","","","","","",""
"","","","","","instructions","40","419006","0.0-6.0-0.3","4241","","[{""page_index"":0,""viewing_time"":4241}]","","","","","","",""
"","","","","","instructions","41","432347","0.0-6.0-1.3","13341","","[{""page_index"":0,""viewing_time"":6787},{""page_index"":1,""viewing_time"":3402},{""page_index"":2,""viewing_time"":3152}]","","","","","","",""
"","","","","","survey-text","42","438977","0.0-6.0-2.3","6620","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","43","444414","0.0-6.0-3.3","5436","","[{""page_index"":0,""viewing_time"":5436}]","","","","","","",""
"","","","","","KiN_response","44","460899","0.0-6.0-4.3","","alittle","","toy","big","none","[""alittle"",""alot""]","left","",""
"","","","","","instructions","45","468351","0.0-6.0-5.3","7452","","[{""page_index"":0,""viewing_time"":3441},{""page_index"":1,""viewing_time"":4011}]","","","","","","",""
"","","","","","KiN_response","46","481168","0.0-6.0-6.3","","If I share my toys, can I get five more toys?","","toy","big","none","[""If I share my toys, can I get five more toys?"",""Can I get five more toys?""]","left","",""
"","","","","","html-button-response","47","489898","0.0-6.0-7.3","8729","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","48","491708","0.0-6.0-8.3","1810","","[{""page_index"":0,""viewing_time"":1810}]","","","","","","",""
"","","","","","html-button-response","49","503274","0.0-6.0-9.3","11563","0","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","50","505908","0.0-6.0-10.3","2633","","[{""page_index"":0,""viewing_time"":2633}]","","","","","","",""
