"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","instructions","26","298123","0.0-6.0-8.1","1303","","[{""page_index"":0,""viewing_time"":1303}]","","","","","","",""
"","","","","","html-button-response","27","309201","0.0-6.0-9.1","11077","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I have ten more candies?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/food-agent.png""> 
        "
"","","","","","instructions","28","314863","0.0-6.0-10.1","5662","","[{""page_index"":0,""viewing_time"":5662}]","","","","","","",""
"","","","","","instructions","29","319707","0.0-6.0-0.2","4844","","[{""page_index"":0,""viewing_time"":4844}]","","","","","","",""
"","","","","","instructions","30","331313","0.0-6.0-1.2","11605","","[{""page_index"":0,""viewing_time"":7328},{""page_index"":1,""viewing_time"":1892},{""page_index"":2,""viewing_time"":2385}]","","","","","","",""
"","","","","","survey-text","31","335492","0.0-6.0-2.2","4172","{""Q0"":""1""}","","","","","","","",""
"","","","","","instructions","32","340819","0.0-6.0-3.2","5327","","[{""page_index"":0,""viewing_time"":5327}]","","","","","","",""
"","","","","","KiN_response","33","355952","0.0-6.0-4.2","","alot","","toy","big","failed","[""alittle"",""alot""]","right","",""
"","","","","","instructions","34","374028","0.0-6.0-5.2","18076","","[{""page_index"":0,""viewing_time"":4103},{""page_index"":1,""viewing_time"":3577},{""page_index"":2,""viewing_time"":2243},{""page_index"":3,""viewing_time"":4853},{""page_index"":4,""viewing_time"":3300}]","","","","","","",""
"","","","","","KiN_response","35","385282","0.0-6.0-6.2","","If I share my toys, can I get five more toys?","","toy","big","failed","[""If I share my toys, can I get five more toys?"",""Can I get five more toys?""]","left","",""
"","","","","","html-button-response","36","392440","0.0-6.0-7.2","7156","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
            "
"","","","","","instructions","37","394199","0.0-6.0-8.2","1758","","[{""page_index"":0,""viewing_time"":1758}]","","","","","","",""
"","","","","","html-button-response","38","403400","0.0-6.0-9.2","9199","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I share my toys, can I get five more toys?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/toy-agent.png""> 
        "
"","","","","","instructions","39","406932","0.0-6.0-10.2","3532","","[{""page_index"":0,""viewing_time"":3532}]","","","","","","",""
"","","","","","instructions","40","411703","0.0-6.0-0.3","4770","","[{""page_index"":0,""viewing_time"":4770}]","","","","","","",""
"","","","","","instructions","41","432023","0.0-6.0-1.3","20321","","[{""page_index"":0,""viewing_time"":7334},{""page_index"":1,""viewing_time"":3045},{""page_index"":2,""viewing_time"":3419},{""page_index"":3,""viewing_time"":2994},{""page_index"":4,""viewing_time"":3529}]","","","","","","",""
"","","","","","survey-text","42","436643","0.0-6.0-2.3","4612","{""Q0"":""2""}","","","","","","","",""
"","","","","","instructions","43","441678","0.0-6.0-3.3","5036","","[{""page_index"":0,""viewing_time"":5036}]","","","","","","",""
"","","","","","KiN_response","44","448330","0.0-6.0-4.3","","alittle","","activity","small","failed","[""alot"",""alittle""]","right","",""
"","","","","","instructions","45","472686","0.0-6.0-5.3","24357","","[{""page_index"":0,""viewing_time"":4011},{""page_index"":1,""viewing_time"":3158},{""page_index"":2,""viewing_time"":3587},{""page_index"":3,""viewing_time"":6363},{""page_index"":4,""viewing_time"":7238}]","","","","","","",""
"","","","","","KiN_response","46","482534","0.0-6.0-6.3","","If I clean my room, can I play one more round of game?","","activity","small","failed","[""If I clean my room, can I play one more round of game?"",""Can I play one more round of game?""]","left","",""
"","","","","","html-button-response","47","492298","0.0-6.0-7.3","9763","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","48","493356","0.0-6.0-8.3","1057","","[{""page_index"":0,""viewing_time"":1057}]","","","","","","",""
"","","","","","html-button-response","49","508088","0.0-6.0-9.3","14730","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","50","510083","0.0-6.0-10.3","1995","","[{""page_index"":0,""viewing_time"":1995}]","","","","","","",""
