"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","view_history","scenario","ask_size","interaction_history","buttons","button_pressed","correct","stimulus"
"","","","","","html-button-response","36","5121451","0.0-6.0-7.2","7804","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I wake up early tomorrow, can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
            "
"","","","","","instructions","37","5124076","0.0-6.0-8.2","2623","","[{""page_index"":0,""viewing_time"":2623}]","","","","","","",""
"","","","","","html-button-response","38","5128520","0.0-6.0-9.2","4443","1","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I stay up for 10 more minutes after bedtime?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/bedtime-agent.png""> 
        "
"","","","","","instructions","39","5135908","0.0-6.0-10.2","7387","","[{""page_index"":0,""viewing_time"":7387}]","","","","","","",""
"","","","","","instructions","40","5145664","0.0-6.0-0.3","9756","","[{""page_index"":0,""viewing_time"":9755}]","","","","","","",""
"","","","","","instructions","41","5173044","0.0-6.0-1.3","27380","","[{""page_index"":0,""viewing_time"":16550},{""page_index"":1,""viewing_time"":2018},{""page_index"":2,""viewing_time"":3419},{""page_index"":3,""viewing_time"":2552},{""page_index"":4,""viewing_time"":2841}]","","","","","","",""
"","","","","","survey-text","42","5180423","0.0-6.0-2.3","7371","{""Q0"":""8""}","","","","","","","",""
"","","","","","instructions","43","5189823","0.0-6.0-3.3","9399","","[{""page_index"":0,""viewing_time"":9399}]","","","","","","",""
"","","","","","KiN_response","44","5196268","0.0-6.0-4.3","","alittle","","activity","small","none","[""alot"",""alittle""]","right","",""
"","","","","","instructions","45","5204890","0.0-6.0-5.3","8622","","[{""page_index"":0,""viewing_time"":3548},{""page_index"":1,""viewing_time"":5073}]","","","","","","",""
"","","","","","KiN_response","46","5213644","0.0-6.0-6.3","","If I clean my room, can I play one more round of game?","","activity","small","none","[""Can I play one more round of game?"",""If I clean my room, can I play one more round of game?""]","right","",""
"","","","","","html-button-response","47","5228693","0.0-6.0-7.3","15047","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">If I clean my room, can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
            "
"","","","","","instructions","48","5231133","0.0-6.0-8.3","2439","","[{""page_index"":0,""viewing_time"":2439}]","","","","","","",""
"","","","","","html-button-response","49","5240549","0.0-6.0-9.3","9415","2","","","","","","","","
          <span style=""font-size: 2vw; font-weight:bold;"">Can I play one more round of game?</span><br><br>
          <img style = 'width: 10vw;' src=""stim/more-stim/activity-agent.png""> 
        "
"","","","","","instructions","50","5242779","0.0-6.0-10.3","2230","","[{""page_index"":0,""viewing_time"":2229}]","","","","","","",""
